           0.1	   3.999929e+00  -1.000071e+00   3.999986e+00  -1.000014e+00   3.999997e+00  -1.000003e+00   3.999999e+00  -1.000001e+00   4.000000e+00  -1.000000e+00
0.2	   3.999739e+00  -1.000261e+00   3.999949e+00  -1.000051e+00   3.999988e+00  -1.000012e+00   3.999997e+00  -1.000003e+00   3.999999e+00  -1.000001e+00
0.3	   3.999443e+00  -1.000557e+00   3.999893e+00  -1.000107e+00   3.999975e+00  -1.000025e+00   3.999994e+00  -1.000006e+00   3.999999e+00  -1.000001e+00
0.4	   3.999085e+00  -1.000915e+00   3.999826e+00  -1.000174e+00   3.999959e+00  -1.000041e+00   3.999990e+00  -1.000010e+00   3.999997e+00  -1.000003e+00
0.5	   3.998737e+00  -1.001263e+00   3.999758e+00  -1.000242e+00   3.999942e+00  -1.000058e+00   3.999985e+00  -1.000015e+00   3.999996e+00  -1.000004e+00
0.6	   3.998490e+00  -1.001510e+00   3.999702e+00  -1.000298e+00   3.999925e+00  -1.000075e+00   3.999980e+00  -1.000020e+00   3.999995e+00  -1.000005e+00
0.7	   3.998448e+00  -1.001552e+00   3.999665e+00  -1.000335e+00   3.999911e+00  -1.000089e+00   3.999975e+00  -1.000025e+00   3.999993e+00  -1.000007e+00
0.8	   3.998709e+00  -1.001291e+00   3.999650e+00  -1.000350e+00   3.999899e+00  -1.000101e+00   3.999970e+00  -1.000030e+00   3.999991e+00  -1.000009e+00
0.9	   3.999396e+00  -1.000604e+00   3.999663e+00  -1.000337e+00   3.999891e+00  -1.000109e+00   3.999965e+00  -1.000035e+00   3.999989e+00  -1.000011e+00
1	   4.000585e+00  -9.994146e-01   3.999707e+00  -1.000293e+00   3.999887e+00  -1.000113e+00   3.999961e+00  -1.000039e+00   3.999987e+00  -1.000013e+00
1.1	   4.002269e+00  -9.977314e-01   3.999781e+00  -1.000219e+00   3.999887e+00  -1.000113e+00   3.999956e+00  -1.000044e+00   3.999985e+00  -1.000015e+00
1.2	   4.004320e+00  -9.956801e-01   3.999890e+00  -1.000110e+00   3.999892e+00  -1.000108e+00   3.999952e+00  -1.000048e+00   3.999982e+00  -1.000018e+00
1.3	   4.006414e+00  -9.935861e-01   4.000037e+00  -9.999626e-01   3.999904e+00  -1.000096e+00   3.999949e+00  -1.000051e+00   3.999980e+00  -1.000020e+00
1.4	   4.008010e+00  -9.919899e-01   4.000228e+00  -9.997718e-01   3.999925e+00  -1.000075e+00   3.999948e+00  -1.000052e+00   3.999977e+00  -1.000023e+00
