*************************Generated by extractTensions.sh************************
*      Sun Mar 30 14:25:20 MDT 2025 - Case: 2D_RM6_noPTO_moored
* Note: Data was extracted from log.overInterDyMFoam using extractTensions.sh
*       Can be visualized with plotTensions.py
********************************************************************************
Time Line1_fx Line1_fy Line1_fz	Line2_fx Line2_fy Line2_fz	Line3_fx Line3_fy Line3_fz
0.24		-13.9355 	 -7.77129 	 -1.02333	-13.9355 	 7.77129 	 -1.02333	7.56282 	 -0 	 -2.19101
0.25		-13.8285 	 -7.71217 	 -1.01597	-13.8285 	 7.71217 	 -1.01597	7.68004 	 -0 	 -2.2232
0.26		-13.7188 	 -7.65156 	 -1.00841	-13.7188 	 7.65156 	 -1.00841	7.80044 	 -0 	 -2.25621
0.27		-13.6066 	 -7.5896 	 -1.00068	-13.6066 	 7.5896 	 -1.00068	7.92381 	 -0 	 -2.28998
0.28		-13.4922 	 -7.52635 	 -0.99279	-13.4922 	 7.52635 	 -0.99279	8.04996 	 -0 	 -2.32445
0.29		-13.3755 	 -7.46188 	 -0.984739	-13.3755 	 7.46188 	 -0.984739	8.17879 	 -0 	 -2.3596
0.3		-13.257 	 -7.39638 	 -0.976555	-13.257 	 7.39638 	 -0.976555	8.31009 	 -0 	 -2.39536
0.31		-13.1369 	 -7.32996 	 -0.968254	-13.1369 	 7.32996 	 -0.968254	8.44363 	 -0 	 -2.43168
0.32		-13.0151 	 -7.2626 	 -0.959829	-13.0151 	 7.2626 	 -0.959829	8.57928 	 -0 	 -2.46851
0.33		-12.8916 	 -7.19429 	 -0.951274	-12.8916 	 7.19429 	 -0.951274	8.71698 	 -0 	 -2.50581
0.34		-12.7666 	 -7.12514 	 -0.942601	-12.7666 	 7.12514 	 -0.942601	8.85669 	 -0 	 -2.5436
0.35		-12.6403 	 -7.0553 	 -0.933834	-12.6403 	 7.0553 	 -0.933834	8.99811 	 -0 	 -2.58178
0.36		-12.5132 	 -6.98497 	 -0.925	-12.5132 	 6.98497 	 -0.925	9.14083 	 -0 	 -2.62024
0.37		-12.3857 	 -6.91438 	 -0.91613	-12.3857 	 6.91438 	 -0.91613	9.28447 	 -0 	 -2.65888
0.38		-12.258 	 -6.8437 	 -0.907247	-12.258 	 6.8437 	 -0.907247	9.42861 	 -0 	 -2.69757
0.39		-12.1298 	 -6.77275 	 -0.898323	-12.1298 	 6.77275 	 -0.898323	9.5736 	 -0 	 -2.73641
0.4		-12.0012 	 -6.7015 	 -0.889349	-12.0012 	 6.7015 	 -0.889349	9.71951 	 -0 	 -2.77543
0.41		-11.8726 	 -6.6303 	 -0.880376	-11.8726 	 6.6303 	 -0.880376	9.86568 	 -0 	 -2.81444
0.42		-11.7443 	 -6.55925 	 -0.871418	-11.7443 	 6.55925 	 -0.871418	10.012 	 -0 	 -2.85342
0.43		-11.6163 	 -6.48832 	 -0.86247	-11.6163 	 6.48832 	 -0.86247	10.1584 	 -0 	 -2.89236
0.44		-11.4888 	 -6.41765 	 -0.853547	-11.4888 	 6.41765 	 -0.853547	10.3046 	 -0 	 -2.93114
0.45		-11.3621 	 -6.34748 	 -0.844686	-11.3621 	 6.34748 	 -0.844686	10.4501 	 -0 	 -2.96968
0.46		-11.2364 	 -6.27776 	 -0.835878	-11.2364 	 6.27776 	 -0.835878	10.5951 	 -0 	 -3.00797
0.47		-11.1115 	 -6.20854 	 -0.827127	-11.1115 	 6.20854 	 -0.827127	10.7394 	 -0 	 -3.04604
0.48		-10.9879 	 -6.14002 	 -0.818464	-10.9879 	 6.14002 	 -0.818464	10.8828 	 -0 	 -3.0838
0.49		-10.8652 	 -6.07193 	 -0.809843	-10.8652 	 6.07193 	 -0.809843	11.0248 	 -0 	 -3.12102
0.5		-10.7436 	 -6.00449 	 -0.801297	-10.7436 	 6.00449 	 -0.801297	11.1656 	 -0 	 -3.15783
0.51		-10.6234 	 -5.93782 	 -0.792846	-10.6234 	 5.93782 	 -0.792846	11.3058 	 -0 	 -3.19449
0.52		-10.5036 	 -5.87135 	 -0.784401	-10.5036 	 5.87135 	 -0.784401	11.4452 	 -0 	 -3.23081
0.53		-10.3855 	 -5.80579 	 -0.776067	-10.3855 	 5.80579 	 -0.776067	11.583 	 -0 	 -3.26666
0.54		-10.27 	 -5.74168 	 -0.767929	-10.27 	 5.74168 	 -0.767929	11.719 	 -0 	 -3.30201
0.55		-10.156 	 -5.67842 	 -0.75989	-10.156 	 5.67842 	 -0.75989	11.8529 	 -0 	 -3.33667
0.56		-10.0434 	 -5.6159 	 -0.751933	-10.0434 	 5.6159 	 -0.751933	11.9852 	 -0 	 -3.37083
0.57		-9.93263 	 -5.55439 	 -0.744102	-9.93263 	 5.55439 	 -0.744102	12.1161 	 -0 	 -3.4046
0.58		-9.82376 	 -5.49392 	 -0.736398	-9.82376 	 5.49392 	 -0.736398	12.2448 	 -0 	 -3.43774
0.59		-9.71719 	 -5.43473 	 -0.728856	-9.71719 	 5.43473 	 -0.728856	12.3712 	 -0 	 -3.47016
0.6		-9.61306 	 -5.37688 	 -0.721488	-9.61306 	 5.37688 	 -0.721488	12.4951 	 -0 	 -3.50191
0.61		-9.51072 	 -5.32002 	 -0.714237	-9.51072 	 5.32002 	 -0.714237	12.6169 	 -0 	 -3.53301
0.62		-9.41042 	 -5.26428 	 -0.707125	-9.41042 	 5.26428 	 -0.707125	12.7366 	 -0 	 -3.56351
0.63		-9.31244 	 -5.20983 	 -0.700174	-9.31244 	 5.20983 	 -0.700174	12.8539 	 -0 	 -3.59335
0.64		-9.21668 	 -5.1566 	 -0.693377	-9.21668 	 5.1566 	 -0.693377	12.9686 	 -0 	 -3.62246
0.65		-9.12345 	 -5.10477 	 -0.686759	-9.12345 	 5.10477 	 -0.686759	13.0808 	 -0 	 -3.65084
0.66		-9.03267 	 -5.0543 	 -0.680315	-9.03267 	 5.0543 	 -0.680315	13.1903 	 -0 	 -3.67851
0.67		-8.94423 	 -5.00513 	 -0.674034	-8.94423 	 5.00513 	 -0.674034	13.2973 	 -0 	 -3.70545
0.68		-8.85812 	 -4.95724 	 -0.667915	-8.85812 	 4.95724 	 -0.667915	13.4016 	 -0 	 -3.73167
0.69		-8.77394 	 -4.91042 	 -0.661925	-8.77394 	 4.91042 	 -0.661925	13.5036 	 -0 	 -3.75722
0.7		-8.69188 	 -4.86478 	 -0.656081	-8.69188 	 4.86478 	 -0.656081	13.6031 	 -0 	 -3.78211
0.71		-8.61184 	 -4.82025 	 -0.650372	-8.61184 	 4.82025 	 -0.650372	13.7002 	 -0 	 -3.8063
0.72		-8.53361 	 -4.77672 	 -0.644784	-8.53361 	 4.77672 	 -0.644784	13.7948 	 -0 	 -3.8298
0.73		-8.45802 	 -4.73466 	 -0.639386	-8.45802 	 4.73466 	 -0.639386	13.8869 	 -0 	 -3.85265
0.74		-8.38484 	 -4.69394 	 -0.634159	-8.38484 	 4.69394 	 -0.634159	13.9762 	 -0 	 -3.87479
0.75		-8.31358 	 -4.65428 	 -0.629062	-8.31358 	 4.65428 	 -0.629062	14.063 	 -0 	 -3.89619
0.76		-8.24486 	 -4.61603 	 -0.624148	-8.24486 	 4.61603 	 -0.624148	14.1471 	 -0 	 -3.91691
0.77		-8.17838 	 -4.57903 	 -0.619392	-8.17838 	 4.57903 	 -0.619392	14.2285 	 -0 	 -3.93689
0.78		-8.11386 	 -4.54311 	 -0.614771	-8.11386 	 4.54311 	 -0.614771	14.3074 	 -0 	 -3.95619
0.79		-8.0522 	 -4.50878 	 -0.610361	-8.0522 	 4.50878 	 -0.610361	14.3836 	 -0 	 -3.9749
0.8		-7.9928 	 -4.47571 	 -0.606112	-7.9928 	 4.47571 	 -0.606112	14.4572 	 -0 	 -3.9929
0.81		-7.93532 	 -4.4437 	 -0.601996	-7.93532 	 4.4437 	 -0.601996	14.528 	 -0 	 -4.01009
0.82		-7.88063 	 -4.41325 	 -0.59809	-7.88063 	 4.41325 	 -0.59809	14.596 	 -0 	 -4.0266
0.83		-7.82773 	 -4.38379 	 -0.594307	-7.82773 	 4.38379 	 -0.594307	14.6616 	 -0 	 -4.04245
0.84		-7.77651 	 -4.35526 	 -0.590637	-7.77651 	 4.35526 	 -0.590637	14.725 	 -0 	 -4.0577
0.85		-7.72791 	 -4.32819 	 -0.587161	-7.72791 	 4.32819 	 -0.587161	14.7858 	 -0 	 -4.07241
0.86		-7.68091 	 -4.30201 	 -0.583794	-7.68091 	 4.30201 	 -0.583794	14.8442 	 -0 	 -4.08642
0.87		-7.63613 	 -4.27707 	 -0.580587	-7.63613 	 4.27707 	 -0.580587	14.9002 	 -0 	 -4.09985
0.88		-7.59269 	 -4.25287 	 -0.577467	-7.59269 	 4.25287 	 -0.577467	14.9541 	 -0 	 -4.1127
0.89		-7.54974 	 -4.22894 	 -0.574363	-7.54974 	 4.22894 	 -0.574363	15.0059 	 -0 	 -4.12483
0.9		-7.5102 	 -4.20691 	 -0.571524	-7.5102 	 4.20691 	 -0.571524	15.0551 	 -0 	 -4.13652
0.91		-7.47234 	 -4.18581 	 -0.568804	-7.47234 	 4.18581 	 -0.568804	15.1021 	 -0 	 -4.14761
0.92		-7.43523 	 -4.16514 	 -0.566127	-7.43523 	 4.16514 	 -0.566127	15.1471 	 -0 	 -4.15806
0.93		-7.40108 	 -4.14611 	 -0.563677	-7.40108 	 4.14611 	 -0.563677	15.1899 	 -0 	 -4.16813
0.94		-7.3681 	 -4.12773 	 -0.561304	-7.3681 	 4.12773 	 -0.561304	15.2306 	 -0 	 -4.17759
0.95		-7.33638 	 -4.11005 	 -0.559018	-7.33638 	 4.11005 	 -0.559018	15.2693 	 -0 	 -4.18651
0.96		-7.30705 	 -4.0937 	 -0.556913	-7.30705 	 4.0937 	 -0.556913	15.306 	 -0 	 -4.19504
0.97		-7.2787 	 -4.0779 	 -0.554872	-7.2787 	 4.0779 	 -0.554872	15.3408 	 -0 	 -4.20301
0.98		-7.25181 	 -4.06291 	 -0.552936	-7.25181 	 4.06291 	 -0.552936	15.3737 	 -0 	 -4.21052
0.99		-7.22676 	 -4.04895 	 -0.551137	-7.22676 	 4.04895 	 -0.551137	15.4049 	 -0 	 -4.21766
1		-7.20266 	 -4.03552 	 -0.549398	-7.20266 	 4.03552 	 -0.549398	15.4343 	 -0 	 -4.22433
1.01		-7.18006 	 -4.02292 	 -0.54777	-7.18006 	 4.02292 	 -0.54777	15.462 	 -0 	 -4.2306
1.02		-7.15892 	 -4.01114 	 -0.546248	-7.15892 	 4.01114 	 -0.546248	15.4881 	 -0 	 -4.23652
1.03		-7.13869 	 -3.99986 	 -0.544785	-7.13869 	 3.99986 	 -0.544785	15.5127 	 -0 	 -4.24204
1.04		-7.11987 	 -3.98937 	 -0.543424	-7.11987 	 3.98937 	 -0.543424	15.5357 	 -0 	 -4.24724
1.05		-7.10223 	 -3.97953 	 -0.542147	-7.10223 	 3.97953 	 -0.542147	15.5572 	 -0 	 -4.2521
1.06		-7.08547 	 -3.97019 	 -0.540927	-7.08547 	 3.97019 	 -0.540927	15.5774 	 -0 	 -4.25665
1.07		-7.0696 	 -3.96134 	 -0.539766	-7.0696 	 3.96134 	 -0.539766	15.5963 	 -0 	 -4.26089
1.08		-7.0545 	 -3.95292 	 -0.538654	-7.0545 	 3.95292 	 -0.538654	15.6138 	 -0 	 -4.26482
1.09		-7.04039 	 -3.94506 	 -0.537613	-7.04039 	 3.94506 	 -0.537613	15.6302 	 -0 	 -4.26848
1.1		-7.02707 	 -3.93762 	 -0.536623	-7.02707 	 3.93762 	 -0.536623	15.6453 	 -0 	 -4.27187
1.11		-7.01448 	 -3.9306 	 -0.535682	-7.01448 	 3.9306 	 -0.535682	15.6594 	 -0 	 -4.27502
1.12		-7.00284 	 -3.92411 	 -0.534809	-7.00284 	 3.92411 	 -0.534809	15.6724 	 -0 	 -4.27794
1.13		-6.99197 	 -3.91805 	 -0.533988	-6.99197 	 3.91805 	 -0.533988	15.6843 	 -0 	 -4.28066
1.14		-6.98189 	 -3.91243 	 -0.533222	-6.98189 	 3.91243 	 -0.533222	15.6953 	 -0 	 -4.28319
1.15		-6.97247 	 -3.90718 	 -0.532499	-6.97247 	 3.90718 	 -0.532499	15.7053 	 -0 	 -4.28553
1.16		-6.96361 	 -3.90223 	 -0.531812	-6.96361 	 3.90223 	 -0.531812	15.7145 	 -0 	 -4.28768
1.17		-6.95536 	 -3.89763 	 -0.531166	-6.95536 	 3.89763 	 -0.531166	15.7228 	 -0 	 -4.28967
1.18		-6.94757 	 -3.89328 	 -0.530546	-6.94757 	 3.89328 	 -0.530546	15.7303 	 -0 	 -4.2915
1.19		-6.94026 	 -3.88921 	 -0.529956	-6.94026 	 3.88921 	 -0.529956	15.7371 	 -0 	 -4.29318
1.2		-6.93354 	 -3.88546 	 -0.529405	-6.93354 	 3.88546 	 -0.529405	15.7431 	 -0 	 -4.29473
1.21		-6.92723 	 -3.88194 	 -0.528878	-6.92723 	 3.88194 	 -0.528878	15.7484 	 -0 	 -4.29615
1.22		-6.92137 	 -3.87866 	 -0.528378	-6.92137 	 3.87866 	 -0.528378	15.7531 	 -0 	 -4.29746
1.23		-6.91603 	 -3.87568 	 -0.527913	-6.91603 	 3.87568 	 -0.527913	15.7571 	 -0 	 -4.29867
1.24		-6.91104 	 -3.8729 	 -0.527467	-6.91104 	 3.8729 	 -0.527467	15.7605 	 -0 	 -4.29977
1.25		-6.90646 	 -3.87034 	 -0.527046	-6.90646 	 3.87034 	 -0.527046	15.7634 	 -0 	 -4.30078
1.26		-6.9024 	 -3.86807 	 -0.526659	-6.9024 	 3.86807 	 -0.526659	15.7656 	 -0 	 -4.30171
1.27		-6.89867 	 -3.86598 	 -0.526291	-6.89867 	 3.86598 	 -0.526291	15.7673 	 -0 	 -4.30255
1.28		-6.89531 	 -3.86411 	 -0.525946	-6.89531 	 3.86411 	 -0.525946	15.7685 	 -0 	 -4.30333
1.29		-6.8924 	 -3.86248 	 -0.525629	-6.8924 	 3.86248 	 -0.525629	15.7692 	 -0 	 -4.30404
1.3		-6.88982 	 -3.86104 	 -0.52533	-6.88982 	 3.86104 	 -0.52533	15.7694 	 -0 	 -4.30468
1.31		-6.8876 	 -3.8598 	 -0.525054	-6.8876 	 3.8598 	 -0.525054	15.7691 	 0 	 -4.30527
1.32		-6.88578 	 -3.85878 	 -0.524802	-6.88578 	 3.85878 	 -0.524802	15.7684 	 0 	 -4.30581
1.33		-6.88432 	 -3.85796 	 -0.524572	-6.88432 	 3.85796 	 -0.524572	15.7672 	 0 	 -4.30629
1.34		-6.88326 	 -3.85736 	 -0.524366	-6.88326 	 3.85736 	 -0.524366	15.7656 	 0 	 -4.30673
1.35		-6.88255 	 -3.85696 	 -0.524181	-6.88255 	 3.85696 	 -0.524181	15.7635 	 0 	 -4.30712
1.36		-6.88213 	 -3.85672 	 -0.524012	-6.88213 	 3.85672 	 -0.524012	15.761 	 0 	 -4.30743
1.37		-6.88205 	 -3.85667 	 -0.523861	-6.88205 	 3.85667 	 -0.523861	15.758 	 0 	 -4.30768
1.38		-6.88232 	 -3.85681 	 -0.523729	-6.88232 	 3.85681 	 -0.523729	15.7544 	 0 	 -4.30784
1.39		-6.88298 	 -3.85717 	 -0.52362	-6.88298 	 3.85717 	 -0.52362	15.7504 	 0 	 -4.30794
1.4		-6.88407 	 -3.85777 	 -0.523538	-6.88407 	 3.85777 	 -0.523538	15.7459 	 0 	 -4.30798
1.41		-6.88553 	 -3.85858 	 -0.523479	-6.88553 	 3.85858 	 -0.523479	15.741 	 0 	 -4.30794
1.42		-6.88739 	 -3.85961 	 -0.523443	-6.88739 	 3.85961 	 -0.523443	15.7355 	 0 	 -4.30785
1.43		-6.88969 	 -3.86089 	 -0.523436	-6.88969 	 3.86089 	 -0.523436	15.7297 	 0 	 -4.30771
1.44		-6.89232 	 -3.86234 	 -0.523446	-6.89232 	 3.86234 	 -0.523446	15.7234 	 0 	 -4.3075
1.45		-6.89527 	 -3.86398 	 -0.523474	-6.89527 	 3.86398 	 -0.523474	15.7167 	 0 	 -4.30718
1.46		-6.89869 	 -3.86588 	 -0.523531	-6.89869 	 3.86588 	 -0.523531	15.7093 	 0 	 -4.30678
1.47		-6.90251 	 -3.868 	 -0.523611	-6.90251 	 3.868 	 -0.523611	15.7015 	 0 	 -4.30627
1.48		-6.90675 	 -3.87036 	 -0.523715	-6.90675 	 3.87036 	 -0.523715	15.6931 	 0 	 -4.30565
1.49		-6.91153 	 -3.87302 	 -0.523856	-6.91153 	 3.87302 	 -0.523856	15.6841 	 0 	 -4.30495
1.5		-6.91674 	 -3.87591 	 -0.524023	-6.91674 	 3.87591 	 -0.524023	15.6747 	 0 	 -4.30416
1.51		-6.92236 	 -3.87904 	 -0.524215	-6.92236 	 3.87904 	 -0.524215	15.6649 	 0 	 -4.30328
1.52		-6.92853 	 -3.88247 	 -0.524444	-6.92853 	 3.88247 	 -0.524444	15.6545 	 0 	 -4.30232
1.53		-6.93516 	 -3.88616 	 -0.524703	-6.93516 	 3.88616 	 -0.524703	15.6437 	 0 	 -4.30127
1.54		-6.94223 	 -3.89009 	 -0.524989	-6.94223 	 3.89009 	 -0.524989	15.6323 	 0 	 -4.3001
1.55		-6.94991 	 -3.89436 	 -0.525316	-6.94991 	 3.89436 	 -0.525316	15.6204 	 0 	 -4.29883
1.56		-6.95811 	 -3.89893 	 -0.525677	-6.95811 	 3.89893 	 -0.525677	15.608 	 0 	 -4.29745
1.57		-6.96668 	 -3.90369 	 -0.526059	-6.96668 	 3.90369 	 -0.526059	15.5951 	 0 	 -4.29597
1.58		-6.97576 	 -3.90875 	 -0.526476	-6.97576 	 3.90875 	 -0.526476	15.5819 	 0 	 -4.29442
1.59		-6.98535 	 -3.91408 	 -0.526925	-6.98535 	 3.91408 	 -0.526925	15.5681 	 0 	 -4.2928
1.6		-6.9953 	 -3.91962 	 -0.527396	-6.9953 	 3.91962 	 -0.527396	15.554 	 0 	 -4.29107
1.61		-7.00573 	 -3.92543 	 -0.527899	-7.00573 	 3.92543 	 -0.527899	15.5395 	 0 	 -4.28926
1.62		-7.0166 	 -3.93148 	 -0.528429	-7.0166 	 3.93148 	 -0.528429	15.5246 	 0 	 -4.28737
1.63		-7.02778 	 -3.9377 	 -0.528977	-7.02778 	 3.9377 	 -0.528977	15.5094 	 0 	 -4.2854
1.64		-7.03935 	 -3.94414 	 -0.529551	-7.03935 	 3.94414 	 -0.529551	15.4939 	 0 	 -4.28338
1.65		-7.0513 	 -3.95079 	 -0.530147	-7.0513 	 3.95079 	 -0.530147	15.4781 	 0 	 -4.28129
1.66		-7.06354 	 -3.9576 	 -0.530759	-7.06354 	 3.9576 	 -0.530759	15.4619 	 0 	 -4.27911
1.67		-7.0762 	 -3.96465 	 -0.531398	-7.0762 	 3.96465 	 -0.531398	15.4455 	 0 	 -4.27687
1.68		-7.0892 	 -3.97188 	 -0.532059	-7.0892 	 3.97188 	 -0.532059	15.4289 	 0 	 -4.2746
1.69		-7.10232 	 -3.97919 	 -0.532723	-7.10232 	 3.97919 	 -0.532723	15.4122 	 0 	 -4.2723
1.7		-7.11571 	 -3.98664 	 -0.533404	-7.11571 	 3.98664 	 -0.533404	15.3954 	 0 	 -4.27
1.71		-7.12942 	 -3.99427 	 -0.534106	-7.12942 	 3.99427 	 -0.534106	15.3786 	 0 	 -4.26771
1.72		-7.14322 	 -4.00195 	 -0.53481	-7.14322 	 4.00195 	 -0.53481	15.3617 	 0 	 -4.26541
1.73		-7.15708 	 -4.00967 	 -0.535512	-7.15708 	 4.00967 	 -0.535512	15.3449 	 0 	 -4.2631
1.74		-7.17112 	 -4.01748 	 -0.536226	-7.17112 	 4.01748 	 -0.536226	15.3282 	 0 	 -4.26085
1.75		-7.18508 	 -4.02525 	 -0.536929	-7.18508 	 4.02525 	 -0.536929	15.3117 	 0 	 -4.25864
1.76		-7.19897 	 -4.03298 	 -0.537623	-7.19897 	 4.03298 	 -0.537623	15.2954 	 0 	 -4.25648
1.77		-7.21298 	 -4.04078 	 -0.538326	-7.21298 	 4.04078 	 -0.538326	15.2794 	 0 	 -4.25442
1.78		-7.22682 	 -4.04848 	 -0.539009	-7.22682 	 4.04848 	 -0.539009	15.2636 	 0 	 -4.25239
1.79		-7.24043 	 -4.05605 	 -0.53967	-7.24043 	 4.05605 	 -0.53967	15.248 	 0 	 -4.2504
1.8		-7.25406 	 -4.06364 	 -0.54033	-7.25406 	 4.06364 	 -0.54033	15.2329 	 0 	 -4.24853
1.81		-7.26741 	 -4.07106 	 -0.540965	-7.26741 	 4.07106 	 -0.540965	15.2181 	 0 	 -4.24676
1.82		-7.28037 	 -4.07827 	 -0.541569	-7.28037 	 4.07827 	 -0.541569	15.2039 	 0 	 -4.24511
1.83		-7.29317 	 -4.08539 	 -0.54216	-7.29317 	 4.08539 	 -0.54216	15.1903 	 0 	 -4.24365
1.84		-7.30555 	 -4.09228 	 -0.542717	-7.30555 	 4.09228 	 -0.542717	15.1774 	 0 	 -4.24233
1.85		-7.3174 	 -4.09887 	 -0.543233	-7.3174 	 4.09887 	 -0.543233	15.1651 	 0 	 -4.24118
1.86		-7.32897 	 -4.10531 	 -0.543727	-7.32897 	 4.10531 	 -0.543727	15.1536 	 0 	 -4.24024
1.87		-7.34004 	 -4.11146 	 -0.544182	-7.34004 	 4.11146 	 -0.544182	15.1428 	 0 	 -4.23946
1.88		-7.35069 	 -4.11738 	 -0.544605	-7.35069 	 4.11738 	 -0.544605	15.1328 	 0 	 -4.23889
1.89		-7.36092 	 -4.12307 	 -0.544999	-7.36092 	 4.12307 	 -0.544999	15.1237 	 0 	 -4.23858
1.9		-7.37031 	 -4.12829 	 -0.545328	-7.37031 	 4.12829 	 -0.545328	15.1155 	 0 	 -4.23846
1.91		-7.37917 	 -4.13321 	 -0.545618	-7.37917 	 4.13321 	 -0.545618	15.1081 	 0 	 -4.23856
1.92		-7.38749 	 -4.13783 	 -0.545868	-7.38749 	 4.13783 	 -0.545868	15.1017 	 0 	 -4.23889
1.93		-7.39489 	 -4.14194 	 -0.546047	-7.39489 	 4.14194 	 -0.546047	15.0961 	 0 	 -4.2394
1.94		-7.40171 	 -4.14573 	 -0.546184	-7.40171 	 4.14573 	 -0.546184	15.0914 	 0 	 -4.24015
1.95		-7.40797 	 -4.1492 	 -0.546279	-7.40797 	 4.1492 	 -0.546279	15.0876 	 0 	 -4.24112
1.96		-7.41321 	 -4.1521 	 -0.546295	-7.41321 	 4.1521 	 -0.546295	15.0847 	 0 	 -4.24224
1.97		-7.41777 	 -4.15463 	 -0.546261	-7.41777 	 4.15463 	 -0.546261	15.0826 	 0 	 -4.24358
1.98		-7.42181 	 -4.15687 	 -0.546191	-7.42181 	 4.15687 	 -0.546191	15.0817 	 -0 	 -4.24523
1.99		-7.42482 	 -4.15853 	 -0.546044	-7.42482 	 4.15853 	 -0.546044	15.0817 	 -0 	 -4.24709
2		-7.42709 	 -4.15978 	 -0.545845	-7.42709 	 4.15978 	 -0.545845	15.0828 	 -0 	 -4.24922
2.01		-7.42877 	 -4.1607 	 -0.545607	-7.42877 	 4.1607 	 -0.545607	15.085 	 -0 	 -4.25164
2.02		-7.42937 	 -4.16102 	 -0.545289	-7.42937 	 4.16102 	 -0.545289	15.0881 	 -0 	 -4.25425
2.03		-7.42923 	 -4.16093 	 -0.544918	-7.42923 	 4.16093 	 -0.544918	15.0922 	 -0 	 -4.25711
2.04		-7.42845 	 -4.16048 	 -0.544503	-7.42845 	 4.16048 	 -0.544503	15.0973 	 -0 	 -4.26022
2.05		-7.4266 	 -4.15943 	 -0.54401	-7.4266 	 4.15943 	 -0.54401	15.1034 	 -0 	 -4.26351
2.06		-7.42402 	 -4.15798 	 -0.543466	-7.42402 	 4.15798 	 -0.543466	15.1104 	 -0 	 -4.26705
2.07		-7.42075 	 -4.15615 	 -0.542874	-7.42075 	 4.15615 	 -0.542874	15.1183 	 -0 	 -4.27081
2.08		-7.41644 	 -4.15373 	 -0.542204	-7.41644 	 4.15373 	 -0.542204	15.127 	 -0 	 -4.2747
2.09		-7.41145 	 -4.15094 	 -0.54149	-7.41145 	 4.15094 	 -0.54149	15.1367 	 -0 	 -4.27883
2.1		-7.40579 	 -4.14777 	 -0.540732	-7.40579 	 4.14777 	 -0.540732	15.1473 	 -0 	 -4.28321
2.11		-7.39894 	 -4.14393 	 -0.539887	-7.39894 	 4.14393 	 -0.539887	15.1587 	 -0 	 -4.28771
