           0.1	(   1.146642e+00   0.000000e+00  1.107669e-04) (   5.733208e+00   0.000000e+00  1.400835e-05) (   1.146642e+01   0.000000e+00  1.541008e-06) (   1.719963e+01   0.000000e+00  1.715408e-07) (   2.293283e+01   0.000000e+00  1.913206e-08) 
0.2	(   1.146642e+00   0.000000e+00  2.939442e-04) (   5.733208e+00   0.000000e+00  3.539156e-05) (   1.146642e+01   0.000000e+00  3.973576e-06) (   1.719963e+01   0.000000e+00  4.530975e-07) (   2.293283e+01   0.000000e+00  5.173635e-08) 
0.3	(   1.146642e+00   0.000000e+00  4.818359e-04) (   5.733208e+00   0.000000e+00  5.693326e-05) (   1.146642e+01   0.000000e+00  6.611557e-06) (   1.719963e+01   0.000000e+00  7.808170e-07) (   2.293283e+01   0.000000e+00  9.214775e-08) 
0.4	(   1.146642e+00   0.000000e+00  6.801079e-04) (   5.733208e+00   0.000000e+00  8.285447e-05) (   1.146642e+01   0.000000e+00  1.003852e-05) (   1.719963e+01   0.000000e+00  1.233787e-06) (   2.293283e+01   0.000000e+00  1.509599e-07) 
0.5	(   1.146642e+00   0.000000e+00  8.250267e-04) (   5.733208e+00   0.000000e+00  1.082561e-04) (   1.146642e+01   0.000000e+00  1.386592e-05) (   1.719963e+01   0.000000e+00  1.788458e-06) (   2.293283e+01   0.000000e+00  2.281419e-07) 
0.6	(   1.146642e+00   0.000000e+00  8.154157e-04) (   5.733208e+00   0.000000e+00  1.233755e-04) (   1.146642e+01   0.000000e+00  1.715856e-05) (   1.719963e+01   0.000000e+00  2.362242e-06) (   2.293283e+01   0.000000e+00  3.175886e-07) 
0.7	(   1.146642e+00   0.000000e+00  6.236583e-04) (   5.733208e+00   0.000000e+00  1.290694e-04) (   1.146642e+01   0.000000e+00  2.007475e-05) (   1.719963e+01   0.000000e+00  2.989468e-06) (   2.293283e+01   0.000000e+00  4.263083e-07) 
0.8	(   1.146642e+00   0.000000e+00  2.383221e-04) (   5.733208e+00   0.000000e+00  1.273134e-04) (   1.146642e+01   0.000000e+00  2.289648e-05) (   1.719963e+01   0.000000e+00  3.716082e-06) (   2.293283e+01   0.000000e+00  5.629158e-07) 
0.9	(   1.146642e+00   0.000000e+00 -4.087916e-04) (   5.733208e+00   0.000000e+00  1.106132e-04) (   1.146642e+01   0.000000e+00  2.482477e-05) (   1.719963e+01   0.000000e+00  4.468083e-06) (   2.293283e+01   0.000000e+00  7.232705e-07) 
1	(   1.146642e+00   0.000000e+00 -1.335442e-03) (   5.733208e+00   0.000000e+00  7.505846e-05) (   1.146642e+01   0.000000e+00  2.536894e-05) (   1.719963e+01   0.000000e+00  5.199936e-06) (   2.293283e+01   0.000000e+00  9.062604e-07) 
1.1	(   1.146642e+00   0.000000e+00 -2.465697e-03) (   5.733208e+00   0.000000e+00  2.386286e-05) (   1.146642e+01   0.000000e+00  2.470464e-05) (   1.719963e+01   0.000000e+00  5.936379e-06) (   2.293283e+01   0.000000e+00  1.118453e-06) 
1.2	(   1.146642e+00   0.000000e+00 -3.643347e-03) (   5.733208e+00   0.000000e+00 -3.638246e-05) (   1.146642e+01   0.000000e+00  2.330295e-05) (   1.719963e+01   0.000000e+00  6.726557e-06) (   2.293283e+01   0.000000e+00  1.369318e-06) 
1.3	(   1.146642e+00   0.000000e+00 -4.757085e-03) (   5.733208e+00   0.000000e+00 -1.182929e-04) (   1.146642e+01   0.000000e+00  1.947419e-05) (   1.719963e+01   0.000000e+00  7.373194e-06) (   2.293283e+01   0.000000e+00  1.641102e-06) 
1.4	(   1.146642e+00   0.000000e+00 -5.644590e-03) (   5.733208e+00   0.000000e+00 -2.385376e-04) (   1.146642e+01   0.000000e+00  1.092161e-05) (   1.719963e+01   0.000000e+00  7.594181e-06) (   2.293283e+01   0.000000e+00  1.904518e-06) 
1.5	(   1.146642e+00   0.000000e+00 -5.957650e-03) (   5.733208e+00   0.000000e+00 -3.865546e-04) (   1.146642e+01   0.000000e+00 -1.885110e-06) (   1.719963e+01   0.000000e+00  7.388569e-06) (   2.293283e+01   0.000000e+00  2.159964e-06) 
1.6	(   1.146642e+00   0.000000e+00 -5.472167e-03) (   5.733208e+00   0.000000e+00 -5.561270e-04) (   1.146642e+01   0.000000e+00 -1.909458e-05) (   1.719963e+01   0.000000e+00  6.655085e-06) (   2.293283e+01   0.000000e+00  2.394513e-06) 
1.7	(   1.146642e+00   0.000000e+00 -4.203511e-03) (   5.733208e+00   0.000000e+00 -7.520420e-04) (   1.146642e+01   0.000000e+00 -4.225417e-05) (   1.719963e+01   0.000000e+00  5.115656e-06) (   2.293283e+01   0.000000e+00  2.571091e-06) 
1.8	(   1.146642e+00   0.000000e+00 -2.410733e-03) (   5.733208e+00   0.000000e+00 -9.724788e-04) (   1.146642e+01   0.000000e+00 -7.235660e-05) (   1.719963e+01   0.000000e+00  2.515494e-06) (   2.293283e+01   0.000000e+00  2.650618e-06) 
1.9	(   1.146642e+00   0.000000e+00 -3.858942e-04) (   5.733208e+00   0.000000e+00 -1.194199e-03) (   1.146642e+01   0.000000e+00 -1.082508e-04) (   1.719963e+01   0.000000e+00 -1.204853e-06) (   2.293283e+01   0.000000e+00  2.609727e-06) 
2	(   1.146642e+00   0.000000e+00  1.551824e-03) (   5.733208e+00   0.000000e+00 -1.405047e-03) (   1.146642e+01   0.000000e+00 -1.499704e-04) (   1.719963e+01   0.000000e+00 -6.269642e-06) (   2.293283e+01   0.000000e+00  2.396896e-06) 
2.1	(   1.146642e+00   0.000000e+00  3.070271e-03) (   5.733208e+00   0.000000e+00 -1.620941e-03) (   1.146642e+01   0.000000e+00 -2.007721e-04) (   1.719963e+01   0.000000e+00 -1.330369e-05) (   2.293283e+01   0.000000e+00  1.909819e-06) 
2.2	(   1.146642e+00   0.000000e+00  4.081563e-03) (   5.733208e+00   0.000000e+00 -1.833586e-03) (   1.146642e+01   0.000000e+00 -2.613404e-04) (   1.719963e+01   0.000000e+00 -2.269673e-05) (   2.293283e+01   0.000000e+00  1.060192e-06) 
