           0.1	(   7.556740e-01   0.000000e+00  3.080990e-05) (   3.778370e+00   0.000000e+00  6.229109e-06) (   7.556740e+00   0.000000e+00  1.413165e-06) (   1.133511e+01   0.000000e+00  3.342641e-07) (   1.511348e+01   0.000000e+00  7.941064e-08) 
0.2	(   7.556740e-01   0.000000e+00  1.960236e-04) (   3.778370e+00   0.000000e+00  3.735276e-05) (   7.556740e+00   0.000000e+00  8.451626e-06) (   1.133511e+01   0.000000e+00  2.013952e-06) (   1.511348e+01   0.000000e+00  4.827021e-07) 
0.3	(   7.556740e-01   0.000000e+00  5.714870e-04) (   3.778370e+00   0.000000e+00  1.049750e-04) (   7.556740e+00   0.000000e+00  2.382199e-05) (   1.133511e+01   0.000000e+00  5.735343e-06) (   1.511348e+01   0.000000e+00  1.390219e-06) 
0.4	(   7.556740e-01   0.000000e+00  1.200632e-03) (   3.778370e+00   0.000000e+00  2.156187e-04) (   7.556740e+00   0.000000e+00  4.931457e-05) (   1.133511e+01   0.000000e+00  1.203754e-05) (   1.511348e+01   0.000000e+00  2.959930e-06) 
0.5	(   7.556740e-01   0.000000e+00  2.086825e-03) (   3.778370e+00   0.000000e+00  3.709461e-04) (   7.556740e+00   0.000000e+00  8.591768e-05) (   1.133511e+01   0.000000e+00  2.134198e-05) (   1.511348e+01   0.000000e+00  5.340389e-06) 
0.6	(   7.556740e-01   0.000000e+00  3.188953e-03) (   3.778370e+00   0.000000e+00  5.692258e-04) (   7.556740e+00   0.000000e+00  1.341755e-04) (   1.133511e+01   0.000000e+00  3.404417e-05) (   1.511348e+01   0.000000e+00  8.695759e-06) 
0.7	(   7.556740e-01   0.000000e+00  4.411601e-03) (   3.778370e+00   0.000000e+00  8.056719e-04) (   7.556740e+00   0.000000e+00  1.942817e-04) (   1.133511e+01   0.000000e+00  5.053998e-05) (   1.511348e+01   0.000000e+00  1.321469e-05) 
0.8	(   7.556740e-01   0.000000e+00  5.595686e-03) (   3.778370e+00   0.000000e+00  1.072412e-03) (   7.556740e+00   0.000000e+00  2.660471e-04) (   1.133511e+01   0.000000e+00  7.121582e-05) (   1.511348e+01   0.000000e+00  1.911046e-05) 
0.9	(   7.556740e-01   0.000000e+00  6.513566e-03) (   3.778370e+00   0.000000e+00  1.358110e-03) (   7.556740e+00   0.000000e+00  3.488290e-04) (   1.133511e+01   0.000000e+00  9.642967e-05) (   1.511348e+01   0.000000e+00  2.661914e-05) 
1	(   7.556740e-01   0.000000e+00  6.892479e-03) (   3.778370e+00   0.000000e+00  1.647879e-03) (   7.556740e+00   0.000000e+00  4.414443e-04) (   1.133511e+01   0.000000e+00  1.264736e-04) (   1.511348e+01   0.000000e+00  3.599168e-05) 
1.1	(   7.556740e-01   0.000000e+00  6.435660e-03) (   3.778370e+00   0.000000e+00  1.919429e-03) (   7.556740e+00   0.000000e+00  5.412002e-04) (   1.133511e+01   0.000000e+00  1.613320e-04) (   1.511348e+01   0.000000e+00  4.743803e-05) 
1.2	(   7.556740e-01   0.000000e+00  4.900648e-03) (   3.778370e+00   0.000000e+00  2.149398e-03) (   7.556740e+00   0.000000e+00  6.452069e-04) (   1.133511e+01   0.000000e+00  2.009665e-04) (   1.511348e+01   0.000000e+00  6.118940e-05) 
1.3	(   7.556740e-01   0.000000e+00  2.169328e-03) (   3.778370e+00   0.000000e+00  2.306381e-03) (   7.556740e+00   0.000000e+00  7.486415e-04) (   1.133511e+01   0.000000e+00  2.448975e-04) (   1.511348e+01   0.000000e+00  7.739600e-05) 
1.4	(   7.556740e-01   0.000000e+00 -1.649990e-03) (   3.778370e+00   0.000000e+00  2.362123e-03) (   7.556740e+00   0.000000e+00  8.472157e-04) (   1.133511e+01   0.000000e+00  2.927391e-04) (   1.511348e+01   0.000000e+00  9.624230e-05) 
