           0.1	   3.999906e+00  -1.000009e+01   3.999986e+00  -1.000001e+01   3.999998e+00  -1.000000e+01   4.000000e+00  -1.000000e+01   4.000000e+00  -1.000000e+01
0.2	   3.999443e+00  -1.000056e+01   3.999920e+00  -1.000008e+01   3.999989e+00  -1.000001e+01   3.999999e+00  -1.000000e+01   4.000000e+00  -1.000000e+01
0.3	   3.998405e+00  -1.000159e+01   3.999773e+00  -1.000023e+01   3.999970e+00  -1.000003e+01   3.999996e+00  -1.000000e+01   3.999999e+00  -1.000000e+01
0.4	   3.996660e+00  -1.000334e+01   3.999526e+00  -1.000047e+01   3.999935e+00  -1.000006e+01   3.999991e+00  -1.000001e+01   3.999999e+00  -1.000000e+01
0.5	   3.994149e+00  -1.000585e+01   3.999164e+00  -1.000084e+01   3.999883e+00  -1.000012e+01   3.999983e+00  -1.000002e+01   3.999998e+00  -1.000000e+01
0.6	   3.990898e+00  -1.000910e+01   3.998679e+00  -1.000132e+01   3.999810e+00  -1.000019e+01   3.999972e+00  -1.000003e+01   3.999996e+00  -1.000000e+01
0.7	   3.987034e+00  -1.001297e+01   3.998066e+00  -1.000193e+01   3.999712e+00  -1.000029e+01   3.999957e+00  -1.000004e+01   3.999994e+00  -1.000001e+01
0.8	   3.982796e+00  -1.001720e+01   3.997324e+00  -1.000268e+01   3.999585e+00  -1.000041e+01   3.999935e+00  -1.000006e+01   3.999990e+00  -1.000001e+01
0.9	   3.978566e+00  -1.002143e+01   3.996463e+00  -1.000354e+01   3.999427e+00  -1.000057e+01   3.999907e+00  -1.000009e+01   3.999985e+00  -1.000001e+01
1	   3.974887e+00  -1.002511e+01   3.995501e+00  -1.000450e+01   3.999233e+00  -1.000077e+01   3.999871e+00  -1.000013e+01   3.999979e+00  -1.000002e+01
1.1	   3.972398e+00  -1.002760e+01   3.994463e+00  -1.000554e+01   3.999003e+00  -1.000100e+01   3.999825e+00  -1.000018e+01   3.999970e+00  -1.000003e+01
1.2	   3.971687e+00  -1.002831e+01   3.993378e+00  -1.000662e+01   3.998732e+00  -1.000127e+01   3.999767e+00  -1.000023e+01   3.999959e+00  -1.000004e+01
1.3	   3.973516e+00  -1.002648e+01   3.992301e+00  -1.000770e+01   3.998423e+00  -1.000158e+01   3.999696e+00  -1.000030e+01   3.999944e+00  -1.000006e+01
1.4	   3.978575e+00  -1.002143e+01   3.991310e+00  -1.000869e+01   3.998077e+00  -1.000192e+01   3.999611e+00  -1.000039e+01   3.999926e+00  -1.000007e+01
