           0.1	(   1.146642e+00   0.000000e+00  2.625267e-05) (   5.733208e+00   0.000000e+00  3.455679e-06) (   1.146642e+01   0.000000e+00  3.807353e-07) (   1.719963e+01   0.000000e+00  4.240304e-08) (   2.293283e+01   0.000000e+00  4.731525e-09) 
0.2	(   1.146642e+00   0.000000e+00  1.717162e-04) (   5.733208e+00   0.000000e+00  2.212895e-05) (   1.146642e+01   0.000000e+00  2.464201e-06) (   1.719963e+01   0.000000e+00  2.780260e-07) (   2.293283e+01   0.000000e+00  3.142632e-08) 
0.3	(   1.146642e+00   0.000000e+00  4.998207e-04) (   5.733208e+00   0.000000e+00  6.366594e-05) (   1.146642e+01   0.000000e+00  7.200591e-06) (   1.719963e+01   0.000000e+00  8.264666e-07) (   2.293283e+01   0.000000e+00  9.499709e-08) 
0.4	(   1.146642e+00   0.000000e+00  1.057382e-03) (   5.733208e+00   0.000000e+00  1.343881e-04) (   1.146642e+01   0.000000e+00  1.551371e-05) (   1.719963e+01   0.000000e+00  1.819019e-06) (   2.293283e+01   0.000000e+00  2.134057e-07) 
0.5	(   1.146642e+00   0.000000e+00  1.877786e-03) (   5.733208e+00   0.000000e+00  2.403531e-04) (   1.146642e+01   0.000000e+00  2.845525e-05) (   1.719963e+01   0.000000e+00  3.420955e-06) (   2.293283e+01   0.000000e+00  4.108775e-07) 
0.6	(   1.146642e+00   0.000000e+00  2.964098e-03) (   5.733208e+00   0.000000e+00  3.855499e-04) (   1.146642e+01   0.000000e+00  4.703923e-05) (   1.719963e+01   0.000000e+00  5.819420e-06) (   2.293283e+01   0.000000e+00  7.175432e-07) 
0.7	(   1.146642e+00   0.000000e+00  4.286696e-03) (   5.733208e+00   0.000000e+00  5.723406e-04) (   1.146642e+01   0.000000e+00  7.231556e-05) (   1.719963e+01   0.000000e+00  9.237487e-06) (   2.293283e+01   0.000000e+00  1.172090e-06) 
0.8	(   1.146642e+00   0.000000e+00  5.779936e-03) (   5.733208e+00   0.000000e+00  8.015761e-04) (   1.146642e+01   0.000000e+00  1.053803e-04) (   1.719963e+01   0.000000e+00  1.393905e-05) (   2.293283e+01   0.000000e+00  1.823298e-06) 
0.9	(   1.146642e+00   0.000000e+00  7.334678e-03) (   5.733208e+00   0.000000e+00  1.072297e-03) (   1.146642e+01   0.000000e+00  1.473767e-04) (   1.719963e+01   0.000000e+00  2.023801e-05) (   2.293283e+01   0.000000e+00  2.732874e-06) 
1	(   1.146642e+00   0.000000e+00  8.794926e-03) (   5.733208e+00   0.000000e+00  1.381335e-03) (   1.146642e+01   0.000000e+00  1.994311e-04) (   1.719963e+01   0.000000e+00  2.849649e-05) (   2.293283e+01   0.000000e+00  3.976935e-06) 
1.1	(   1.146642e+00   0.000000e+00  9.960748e-03) (   5.733208e+00   0.000000e+00  1.723384e-03) (   1.146642e+01   0.000000e+00  2.626483e-04) (   1.719963e+01   0.000000e+00  3.913158e-05) (   2.293283e+01   0.000000e+00  5.648969e-06) 
1.2	(   1.146642e+00   0.000000e+00  1.059097e-02) (   5.733208e+00   0.000000e+00  2.088242e-03) (   1.146642e+01   0.000000e+00  3.377295e-04) (   1.719963e+01   0.000000e+00  5.257094e-05) (   2.293283e+01   0.000000e+00  7.855972e-06) 
1.3	(   1.146642e+00   0.000000e+00  1.047689e-02) (   5.733208e+00   0.000000e+00  2.464117e-03) (   1.146642e+01   0.000000e+00  4.253837e-04) (   1.719963e+01   0.000000e+00  6.931763e-05) (   2.293283e+01   0.000000e+00  1.073034e-05) 
1.4	(   1.146642e+00   0.000000e+00  9.370782e-03) (   5.733208e+00   0.000000e+00  2.837014e-03) (   1.146642e+01   0.000000e+00  5.260403e-04) (   1.719963e+01   0.000000e+00  8.989723e-05) (   2.293283e+01   0.000000e+00  1.442320e-05) 
1.5	(   1.146642e+00   0.000000e+00  7.106576e-03) (   5.733208e+00   0.000000e+00  3.186743e-03) (   1.146642e+01   0.000000e+00  6.395166e-04) (   1.719963e+01   0.000000e+00  1.148497e-04) (   2.293283e+01   0.000000e+00  1.911074e-05) 
1.6	(   1.146642e+00   0.000000e+00  3.606418e-03) (   5.733208e+00   0.000000e+00  3.486042e-03) (   1.146642e+01   0.000000e+00  7.646102e-04) (   1.719963e+01   0.000000e+00  1.446412e-04) (   2.293283e+01   0.000000e+00  2.498092e-05) 
1.7	(   1.146642e+00   0.000000e+00 -1.035709e-03) (   5.733208e+00   0.000000e+00  3.707476e-03) (   1.146642e+01   0.000000e+00  8.999781e-04) (   1.719963e+01   0.000000e+00  1.797937e-04) (   2.293283e+01   0.000000e+00  3.225766e-05) 
1.8	(   1.146642e+00   0.000000e+00 -6.558790e-03) (   5.733208e+00   0.000000e+00  3.821878e-03) (   1.146642e+01   0.000000e+00  1.043376e-03) (   1.719963e+01   0.000000e+00  2.207347e-04) (   2.293283e+01   0.000000e+00  4.117647e-05) 
1.9	(   1.146642e+00   0.000000e+00 -1.251617e-02) (   5.733208e+00   0.000000e+00  3.805285e-03) (   1.146642e+01   0.000000e+00  1.192554e-03) (   1.719963e+01   0.000000e+00  2.679413e-04) (   2.293283e+01   0.000000e+00  5.201397e-05) 
