           0.1	   3.999899e+00  -1.000101e+00   3.999985e+00  -1.000015e+00   3.999998e+00  -1.000002e+00   4.000000e+00  -1.000000e+00   4.000000e+00  -1.000000e+00
0.2	   3.999391e+00  -1.000609e+00   3.999910e+00  -1.000090e+00   3.999988e+00  -1.000012e+00   3.999998e+00  -1.000002e+00   4.000000e+00  -1.000000e+00
0.3	   3.998298e+00  -1.001702e+00   3.999753e+00  -1.000247e+00   3.999966e+00  -1.000034e+00   3.999995e+00  -1.000005e+00   3.999999e+00  -1.000001e+00
0.4	   3.996518e+00  -1.003482e+00   3.999499e+00  -1.000501e+00   3.999930e+00  -1.000070e+00   3.999990e+00  -1.000010e+00   3.999999e+00  -1.000001e+00
0.5	   3.993994e+00  -1.006006e+00   3.999134e+00  -1.000866e+00   3.999876e+00  -1.000124e+00   3.999982e+00  -1.000018e+00   3.999997e+00  -1.000003e+00
0.6	   3.990764e+00  -1.009236e+00   3.998653e+00  -1.001347e+00   3.999801e+00  -1.000199e+00   3.999970e+00  -1.000030e+00   3.999996e+00  -1.000004e+00
0.7	   3.986951e+00  -1.013049e+00   3.998050e+00  -1.001950e+00   3.999702e+00  -1.000298e+00   3.999954e+00  -1.000046e+00   3.999993e+00  -1.000007e+00
0.8	   3.982730e+00  -1.017270e+00   3.997315e+00  -1.002685e+00   3.999574e+00  -1.000426e+00   3.999932e+00  -1.000068e+00   3.999989e+00  -1.000011e+00
0.9	   3.978499e+00  -1.021501e+00   3.996458e+00  -1.003542e+00   3.999414e+00  -1.000586e+00   3.999902e+00  -1.000098e+00   3.999984e+00  -1.000016e+00
1	   3.974765e+00  -1.025235e+00   3.995491e+00  -1.004509e+00   3.999217e+00  -1.000783e+00   3.999865e+00  -1.000135e+00   3.999977e+00  -1.000023e+00
1.1	   3.972151e+00  -1.027849e+00   3.994436e+00  -1.005564e+00   3.998983e+00  -1.001017e+00   3.999817e+00  -1.000183e+00   3.999968e+00  -1.000032e+00
1.2	   3.971396e+00  -1.028604e+00   3.993337e+00  -1.006663e+00   3.998710e+00  -1.001290e+00   3.999757e+00  -1.000243e+00   3.999956e+00  -1.000044e+00
1.3	   3.973198e+00  -1.026802e+00   3.992247e+00  -1.007753e+00   3.998398e+00  -1.001602e+00   3.999685e+00  -1.000315e+00   3.999941e+00  -1.000059e+00
1.4	   3.978182e+00  -1.021818e+00   3.991233e+00  -1.008767e+00   3.998050e+00  -1.001950e+00   3.999597e+00  -1.000403e+00   3.999922e+00  -1.000078e+00
1.5	   3.986770e+00  -1.013230e+00   3.990386e+00  -1.009614e+00   3.997674e+00  -1.002326e+00   3.999494e+00  -1.000506e+00   3.999898e+00  -1.000102e+00
1.6	   3.998993e+00  -1.001007e+00   3.989797e+00  -1.010203e+00   3.997275e+00  -1.002725e+00   3.999374e+00  -1.000626e+00   3.999869e+00  -1.000131e+00
1.7	   4.014355e+00  -9.856451e-01   3.989553e+00  -1.010447e+00   3.996862e+00  -1.003138e+00   3.999236e+00  -1.000764e+00   3.999834e+00  -1.000166e+00
1.8	   4.031933e+00  -9.680665e-01   3.989748e+00  -1.010252e+00   3.996447e+00  -1.003553e+00   3.999079e+00  -1.000921e+00   3.999791e+00  -1.000209e+00
1.9	   4.050383e+00  -9.496175e-01   3.990485e+00  -1.009515e+00   3.996045e+00  -1.003955e+00   3.998904e+00  -1.001096e+00   3.999740e+00  -1.000260e+00
2	   4.067889e+00  -9.321112e-01   3.991825e+00  -1.008175e+00   3.995670e+00  -1.004330e+00   3.998710e+00  -1.001290e+00   3.999681e+00  -1.000319e+00
2.1	   4.082718e+00  -9.172821e-01   3.993844e+00  -1.006156e+00   3.995342e+00  -1.004658e+00   3.998500e+00  -1.001500e+00   3.999612e+00  -1.000388e+00
2.2	   4.093130e+00  -9.068703e-01   3.996585e+00  -1.003415e+00   3.995085e+00  -1.004915e+00   3.998275e+00  -1.001725e+00   3.999532e+00  -1.000468e+00
2.3	   4.097481e+00  -9.025185e-01   4.000075e+00  -9.999252e-01   3.994921e+00  -1.005079e+00   3.998038e+00  -1.001962e+00   3.999441e+00  -1.000559e+00
2.4	   4.094235e+00  -9.057650e-01   4.004305e+00  -9.956948e-01   3.994879e+00  -1.005121e+00   3.997794e+00  -1.002206e+00   3.999338e+00  -1.000662e+00
2.5	   4.082804e+00  -9.171958e-01   4.009228e+00  -9.907723e-01   3.994987e+00  -1.005013e+00   3.997548e+00  -1.002452e+00   3.999224e+00  -1.000776e+00
2.6	   4.064048e+00  -9.359515e-01   4.014745e+00  -9.852551e-01   3.995275e+00  -1.004725e+00   3.997309e+00  -1.002691e+00   3.999097e+00  -1.000903e+00
2.7	   4.039676e+00  -9.603240e-01   4.020724e+00  -9.792757e-01   3.995774e+00  -1.004226e+00   3.997085e+00  -1.002915e+00   3.998960e+00  -1.001040e+00
2.8	   4.011756e+00  -9.882444e-01   4.026984e+00  -9.730163e-01   3.996513e+00  -1.003487e+00   3.996886e+00  -1.003114e+00   3.998812e+00  -1.001188e+00
2.9	   3.982374e+00  -1.017626e+00   4.033258e+00  -9.667424e-01   3.997521e+00  -1.002479e+00   3.996727e+00  -1.003273e+00   3.998655e+00  -1.001345e+00
3	   3.953425e+00  -1.046575e+00   4.039172e+00  -9.608284e-01   3.998813e+00  -1.001187e+00   3.996619e+00  -1.003381e+00   3.998493e+00  -1.001507e+00
