*************************Generated by extractMotion.sh**********************
*      Sun Mar 30 14:06:46 MDT 2025 - Case: 3D_RM6_noPTO
* Note: Data was extracted from log.overInterDyMFoam using extractMotion.sh
*       Can be visualized with plotMotion.py                            
****************************************************************************
Time X(x3) Orientation(x9) dX(x3) dX_angular(x3)
0.42 22.9237 0 -0.272994 0.999357 0 0.0358663 0 1 0 -0.0358663 0 0.999357  -0.039907 0 0.058934 0 0.152101 0
0.43 22.9233 0 -0.272407 0.999301 0 0.0373965 0 1 0 -0.0373965 0 0.999301  -0.0408837 0 0.059187 0 0.154241 0
0.44 22.9229 0 -0.271796 0.999241 0 0.0389467 0 1 0 -0.0389467 0 0.999241  -0.0412041 0 0.0616099 0 0.156176 0
0.45 22.9225 0 -0.271186 0.999179 0 0.0405179 0 1 0 -0.0405179 0 0.999179  -0.0422579 0 0.0616937 0 0.158264 0
0.46 22.9221 0 -0.27056 0.999113 0 0.042107 0 1 0 -0.042107 0 0.999113  -0.0428821 0 0.0630621 0 0.160013 0
0.47 22.9217 0 -0.269921 0.999044 0 0.0437107 0 1 0 -0.0437107 0 0.999044  -0.0436515 0 0.0645106 0 0.161332 0
0.48 22.9212 0 -0.269282 0.998972 0 0.0453342 0 1 0 -0.0453342 0 0.998972  -0.0444728 0 0.0643726 0 0.163335 0
0.49 22.9208 0 -0.268619 0.998896 0 0.0469725 0 1 0 -0.0469725 0 0.998896  -0.044757 0 0.0668307 0 0.164877 0
0.5 22.9203 0 -0.267957 0.998817 0 0.0486263 0 1 0 -0.0486263 0 0.998817  -0.0460107 0 0.0667676 0 0.166352 0
0.51 22.9199 0 -0.267281 0.998735 0 0.0502892 0 1 0 -0.0502892 0 0.998735  -0.0466963 0 0.0679854 0 0.167113 0
0.52 22.9194 0 -0.266596 0.998649 0 0.0519685 0 1 0 -0.0519685 0 0.998649  -0.0471394 0 0.0689586 0 0.168748 0
0.53 22.9189 0 -0.265925 0.998559 0 0.0536565 0 1 0 -0.0536565 0 0.998559  -0.0482192 0 0.0671457 0 0.16965 0
0.54 22.9184 0 -0.265217 0.998467 0 0.0553528 0 1 0 -0.0553528 0 0.998467  -0.0479212 0 0.0712156 0 0.170342 0
0.55 22.9179 0 -0.264533 0.998371 0 0.0570604 0 1 0 -0.0570604 0 0.998371  -0.0496551 0 0.0687574 0 0.171493 0
0.56 22.9174 0 -0.263823 0.998271 0 0.0587753 0 1 0 -0.0587753 0 0.998271  -0.0495039 0 0.0711077 0 0.172242 0
0.57 22.9169 0 -0.263114 0.998168 0 0.0604986 0 1 0 -0.0604986 0 0.998168  -0.0501568 0 0.0714044 0 0.173058 0
0.58 22.9164 0 -0.262402 0.998062 0 0.062227 0 1 0 -0.062227 0 0.998062  -0.0510872 0 0.0713688 0 0.173502 0
0.59 22.9159 0 -0.261672 0.997952 0 0.0639633 0 1 0 -0.0639633 0 0.997952  -0.051129 0 0.0733652 0 0.174289 0
0.6 22.9154 0 -0.260954 0.997839 0 0.0657053 0 1 0 -0.0657053 0 0.997839  -0.0521497 0 0.0721107 0 0.17491 0
0.61 22.9149 0 -0.260201 0.997722 0 0.0674524 0 1 0 -0.0674524 0 0.997722  -0.0520322 0 0.0757995 0 0.175393 0
0.62 22.9144 0 -0.259448 0.997602 0 0.0692071 0 1 0 -0.0692071 0 0.997602  -0.0531984 0 0.0762001 0 0.176195 0
0.63 22.9138 0 -0.258698 0.997479 0 0.0709668 0 1 0 -0.0709668 0 0.997479  -0.0539684 0 0.0751734 0 0.176724 0
0.64 22.9133 0 -0.257919 0.997352 0 0.072726 0 1 0 -0.072726 0 0.997352  -0.0534931 0 0.0783498 0 0.176516 0
0.65 22.9127 0 -0.257155 0.997222 0 0.0744928 0 1 0 -0.0744928 0 0.997222  -0.0546716 0 0.0768157 0 0.177301 0
0.66 22.9122 0 -0.256374 0.997088 0 0.0762583 0 1 0 -0.0762583 0 0.997088  -0.0548856 0 0.0782302 0 0.177216 0
0.67 22.9116 0 -0.255608 0.996952 0 0.0780219 0 1 0 -0.0780219 0 0.996952  -0.055473 0 0.0766064 0 0.176837 0
0.68 22.9111 0 -0.254803 0.996812 0 0.0797858 0 1 0 -0.0797858 0 0.996812  -0.0551183 0 0.0808636 0 0.176879 0
0.69 22.9105 0 -0.254026 0.996669 0 0.0815535 0 1 0 -0.0815535 0 0.996669  -0.0567758 0 0.0781723 0 0.177452 0
0.7 22.91 0 -0.253223 0.996523 0 0.0833139 0 1 0 -0.0833139 0 0.996523  -0.0563896 0 0.0802828 0 0.176614 0
0.71 22.9094 0 -0.252426 0.996375 0 0.0850729 0 1 0 -0.0850729 0 0.996375  -0.0568296 0 0.0800612 0 0.176307 0
0.72 22.9088 0 -0.251633 0.996223 0 0.0868274 0 1 0 -0.0868274 0 0.996223  -0.0575697 0 0.0790964 0 0.175914 0
0.73 22.9083 0 -0.250817 0.996069 0 0.0885758 0 1 0 -0.0885758 0 0.996069  -0.0572698 0 0.0819793 0 0.17528 0
0.74 22.9077 0 -0.250019 0.995913 0 0.0903205 0 1 0 -0.0903205 0 0.995913  -0.0584419 0 0.0799497 0 0.174925 0
0.75 22.9071 0 -0.249226 0.995754 0 0.0920551 0 1 0 -0.0920551 0 0.995754  -0.0584865 0 0.0788844 0 0.173857 0
0.76 22.9065 0 -0.248414 0.995593 0 0.0937795 0 1 0 -0.0937795 0 0.995593  -0.0579548 0 0.0812332 0 0.172693 0
0.77 22.9059 0 -0.247628 0.995429 0 0.0955004 0 1 0 -0.0955004 0 0.995429  -0.0593195 0 0.0785577 0 0.172485 0
0.78 22.9053 0 -0.246821 0.995264 0 0.0972085 0 1 0 -0.0972085 0 0.995264  -0.0587817 0 0.0805805 0 0.17124 0
0.79 22.9047 0 -0.24602 0.995096 0 0.0989101 0 1 0 -0.0989101 0 0.995096  -0.0592626 0 0.0803546 0 0.170532 0
0.8 22.9042 0 -0.245225 0.994927 0 0.100603 0 1 0 -0.100603 0 0.994927  -0.0598102 0 0.0793928 0 0.1697 0
0.81 22.9036 0 -0.244414 0.994755 0 0.102284 0 1 0 -0.102284 0 0.994755  -0.0594456 0 0.0812168 0 0.168481 0
0.82 22.903 0 -0.243616 0.994582 0 0.103956 0 1 0 -0.103956 0 0.994582  -0.0602871 0 0.0799331 0 0.167609 0
0.83 22.9024 0 -0.242812 0.994407 0 0.105616 0 1 0 -0.105616 0 0.994407  -0.0602658 0 0.0803793 0 0.166338 0
0.84 22.9018 0 -0.242008 0.994231 0 0.107264 0 1 0 -0.107264 0 0.994231  -0.0604021 0 0.0804835 0 0.165212 0
0.85 22.9011 0 -0.241204 0.994053 0 0.1089 0 1 0 -0.1089 0 0.994053  -0.0608669 0 0.0804468 0 0.163951 0
0.86 22.9005 0 -0.240399 0.993874 0 0.110522 0 1 0 -0.110522 0 0.993874  -0.0610443 0 0.0804408 0 0.162555 0
0.87 22.8999 0 -0.239595 0.993693 0 0.112134 0 1 0 -0.112134 0 0.993693  -0.0611431 0 0.0804178 0 0.161536 0
0.88 22.8993 0 -0.238792 0.993512 0 0.113729 0 1 0 -0.113729 0 0.993512  -0.0613643 0 0.0803416 0 0.15994 0
0.89 22.8987 0 -0.237989 0.993329 0 0.115312 0 1 0 -0.115312 0 0.993329  -0.0615818 0 0.0802415 0 0.158596 0
0.9 22.8981 0 -0.23719 0.993146 0 0.116879 0 1 0 -0.116879 0 0.993146  -0.0618355 0 0.0798474 0 0.157072 0
0.91 22.8975 0 -0.236387 0.992962 0 0.118431 0 1 0 -0.118431 0 0.992962  -0.0619081 0 0.0802555 0 0.155525 0
0.92 22.8968 0 -0.235593 0.992778 0 0.119966 0 1 0 -0.119966 0 0.992778  -0.0624625 0 0.0792642 0 0.153792 0
0.93 22.8962 0 -0.234787 0.992593 0 0.121485 0 1 0 -0.121485 0 0.992593  -0.0622537 0 0.0806584 0 0.152231 0
0.94 22.8956 0 -0.233998 0.992408 0 0.122988 0 1 0 -0.122988 0 0.992408  -0.0630647 0 0.0787575 0 0.150597 0
0.95 22.895 0 -0.233198 0.992223 0 0.124471 0 1 0 -0.124471 0 0.992223  -0.062805 0 0.079905 0 0.148646 0
0.96 22.8943 0 -0.232407 0.992038 0 0.125938 0 1 0 -0.125938 0 0.992038  -0.0633121 0 0.0790921 0 0.146967 0
0.97 22.8937 0 -0.231619 0.991853 0 0.127387 0 1 0 -0.127387 0 0.991853  -0.0636 0 0.0786252 0 0.14512 0
0.98 22.8931 0 -0.230819 0.991669 0 0.128816 0 1 0 -0.128816 0 0.991669  -0.0634308 0 0.0801097 0 0.143192 0
0.99 22.8924 0 -0.230037 0.991484 0 0.13023 0 1 0 -0.13023 0 0.991484  -0.0643909 0 0.0780909 0 0.141717 0
1 22.8918 0 -0.229246 0.9913 0 0.131621 0 1 0 -0.131621 0 0.9913  -0.0640997 0 0.0788858 0 0.139426 0
1.01 22.8911 0 -0.228468 0.991117 0 0.132993 0 1 0 -0.132993 0 0.991117  -0.064694 0 0.0777375 0 0.137299 0
1.02 22.8905 0 -0.227686 0.990935 0 0.134345 0 1 0 -0.134345 0 0.990935  -0.0647879 0 0.0780968 0 0.135377 0
1.03 22.8898 0 -0.22691 0.990753 0 0.135676 0 1 0 -0.135676 0 0.990753  -0.0650858 0 0.0775028 0 0.133428 0
1.04 22.8892 0 -0.226142 0.990573 0 0.136987 0 1 0 -0.136987 0 0.990573  -0.0654396 0 0.0765216 0 0.131222 0
1.05 22.8885 0 -0.225371 0.990394 0 0.138275 0 1 0 -0.138275 0 0.990394  -0.0654379 0 0.076808 0 0.128954 0
1.06 22.8879 0 -0.224609 0.990216 0 0.139542 0 1 0 -0.139542 0 0.990216  -0.0659057 0 0.0760687 0 0.126886 0
1.07 22.8872 0 -0.223856 0.99004 0 0.140787 0 1 0 -0.140787 0 0.99004  -0.0662276 0 0.0749827 0 0.124604 0
1.08 22.8866 0 -0.223098 0.989866 0 0.142008 0 1 0 -0.142008 0 0.989866  -0.0660739 0 0.0755913 0 0.122241 0
1.09 22.8859 0 -0.222358 0.989692 0 0.143209 0 1 0 -0.143209 0 0.989692  -0.0668268 0 0.0738281 0 0.120279 0
1.1 22.8852 0 -0.221616 0.989522 0 0.144384 0 1 0 -0.144384 0 0.989522  -0.0667255 0 0.0738487 0 0.117582 0
1.11 22.8845 0 -0.220885 0.989353 0 0.145537 0 1 0 -0.145537 0 0.989353  -0.0671776 0 0.0727379 0 0.115215 0
1.12 22.8839 0 -0.22016 0.989186 0 0.146666 0 1 0 -0.146666 0 0.989186  -0.0673755 0 0.0721343 0 0.112957 0
1.13 22.8832 0 -0.219437 0.989022 0 0.14777 0 1 0 -0.14777 0 0.989022  -0.0674484 0 0.0720769 0 0.110505 0
1.14 22.8825 0 -0.218723 0.98886 0 0.148852 0 1 0 -0.148852 0 0.98886  -0.0678876 0 0.0712549 0 0.108161 0
1.15 22.8818 0 -0.218002 0.9887 0 0.149911 0 1 0 -0.149911 0 0.9887  -0.0678156 0 0.072028 0 0.105977 0
1.16 22.8812 0 -0.217294 0.988542 0 0.150948 0 1 0 -0.150948 0 0.988542  -0.0684452 0 0.0706833 0 0.103739 0
1.17 22.8805 0 -0.216585 0.988387 0 0.151961 0 1 0 -0.151961 0 0.988387  -0.0683078 0 0.0706336 0 0.101331 0
1.18 22.8798 0 -0.215885 0.988234 0 0.152949 0 1 0 -0.152949 0 0.988234  -0.0686856 0 0.0697915 0 0.0988222 0
1.19 22.8791 0 -0.215185 0.988084 0 0.153914 0 1 0 -0.153914 0 0.988084  -0.0687955 0 0.0697269 0 0.096404 0
1.2 22.8784 0 -0.214497 0.987937 0 0.154855 0 1 0 -0.154855 0 0.987937  -0.0692132 0 0.0685584 0 0.0940356 0
1.21 22.8777 0 -0.213803 0.987793 0 0.155771 0 1 0 -0.155771 0 0.987793  -0.0690173 0 0.0692167 0 0.0915612 0
1.22 22.877 0 -0.213101 0.987651 0 0.156668 0 1 0 -0.156668 0 0.987651  -0.0690352 0 0.0705939 0 0.0896505 0
1.23 22.8763 0 -0.212463 0.987513 0 0.157537 0 1 0 -0.157537 0 0.987513  -0.0712392 0 0.0628051 0 0.0868046 0
1.24 22.8756 0 -0.21176 0.98738 0 0.15837 0 1 0 -0.15837 0 0.98738  -0.0683023 0 0.0699193 0 0.082836 0
1.25 22.8749 0 -0.211132 0.987248 0 0.159189 0 1 0 -0.159189 0 0.987248  -0.0711395 0 0.0626694 0 0.0815488 0
1.26 22.8742 0 -0.210467 0.987121 0 0.159975 0 1 0 -0.159975 0 0.987121  -0.0696618 0 0.0657352 0 0.0784957 0
1.27 22.8735 0 -0.209824 0.986997 0 0.160737 0 1 0 -0.160737 0 0.986997  -0.0700383 0 0.0642444 0 0.0758585 0
1.28 22.8728 0 -0.209199 0.986877 0 0.161476 0 1 0 -0.161476 0 0.986877  -0.0707991 0 0.0618543 0 0.0735984 0
1.29 22.8721 0 -0.208558 0.98676 0 0.162185 0 1 0 -0.162185 0 0.98676  -0.0697569 0 0.0637565 0 0.0705652 0
1.3 22.8714 0 -0.207954 0.986647 0 0.162873 0 1 0 -0.162873 0 0.986647  -0.0709684 0 0.0600306 0 0.0683576 0
1.31 22.8707 0 -0.207336 0.986538 0 0.163531 0 1 0 -0.163531 0 0.986538  -0.0700873 0 0.0612642 0 0.0653672 0
1.32 22.87 0 -0.206745 0.986433 0 0.164164 0 1 0 -0.164164 0 0.986433  -0.0706218 0 0.058747 0 0.06283 0
1.33 22.8693 0 -0.206158 0.986332 0 0.16477 0 1 0 -0.16477 0 0.986332  -0.0704879 0 0.0579434 0 0.0600499 0
1.34 22.8686 0 -0.205574 0.986235 0 0.165349 0 1 0 -0.165349 0 0.986235  -0.0700592 0 0.0581149 0 0.0573841 0
1.35 22.8679 0 -0.20501 0.986142 0 0.165905 0 1 0 -0.165905 0 0.986142  -0.0704873 0 0.0558824 0 0.0550818 0
1.36 22.8672 0 -0.204444 0.986053 0 0.166432 0 1 0 -0.166432 0 0.986053  -0.0699316 0 0.0560668 0 0.052165 0
1.37 22.8665 0 -0.203895 0.985968 0 0.166935 0 1 0 -0.166935 0 0.985968  -0.0700103 0 0.0545369 0 0.0496857 0
1.38 22.8658 0 -0.203356 0.985887 0 0.167414 0 1 0 -0.167414 0 0.985887  -0.0698168 0 0.0533135 0 0.0473364 0
1.39 22.8651 0 -0.202821 0.98581 0 0.167865 0 1 0 -0.167865 0 0.98581  -0.069324 0 0.0531283 0 0.0445334 0
1.4 22.8644 0 -0.202304 0.985737 0 0.168293 0 1 0 -0.168293 0 0.985737  -0.0695191 0 0.0512297 0 0.0420409 0
1.41 22.8637 0 -0.201789 0.985669 0 0.168694 0 1 0 -0.168694 0 0.985669  -0.0689603 0 0.0509712 0 0.039366 0
1.42 22.863 0 -0.201289 0.985604 0 0.169069 0 1 0 -0.169069 0 0.985604  -0.0688742 0 0.049494 0 0.03684 0
1.43 22.8623 0 -0.200798 0.985544 0 0.16942 0 1 0 -0.16942 0 0.985544  -0.0683919 0 0.0486157 0 0.0343167 0
1.44 22.8617 0 -0.200319 0.985488 0 0.169745 0 1 0 -0.169745 0 0.985488  -0.0681333 0 0.0473022 0 0.0316344 0
1.45 22.861 0 -0.199848 0.985436 0 0.170045 0 1 0 -0.170045 0 0.985436  -0.0676423 0 0.0466172 0 0.0291316 0
