           0.1	   3.999970e+00  -2.973918e-05   3.999994e+00  -5.916396e-06   3.999999e+00  -1.340484e-06   4.000000e+00  -3.181816e-07   4.000000e+00  -7.593302e-08
0.2	   3.999810e+00  -1.897752e-04   3.999964e+00  -3.556206e-05   3.999992e+00  -8.028746e-06   3.999998e+00  -1.918885e-06   4.000000e+00  -4.618837e-07
0.3	   3.999440e+00  -5.596554e-04   3.999899e+00  -1.014119e-04   3.999977e+00  -2.295825e-05   3.999994e+00  -5.540567e-06   3.999999e+00  -1.348059e-06
0.4	   3.998818e+00  -1.182112e-03   3.999790e+00  -2.097911e-04   3.999952e+00  -4.785719e-05   3.999988e+00  -1.170323e-05   3.999997e+00  -2.887081e-06
0.5	   3.997944e+00  -2.055942e-03   3.999639e+00  -3.611825e-04   3.999917e+00  -8.341693e-05   3.999979e+00  -2.075138e-05   3.999995e+00  -5.207873e-06
0.6	   3.996861e+00  -3.139042e-03   3.999447e+00  -5.534439e-04   3.999870e+00  -1.300562e-04   3.999967e+00  -3.304008e-05   3.999992e+00  -8.462362e-06
0.7	   3.995645e+00  -4.354916e-03   3.999214e+00  -7.862014e-04   3.999811e+00  -1.889491e-04   3.999951e+00  -4.918314e-05   3.999987e+00  -1.288760e-05
0.8	   3.994455e+00  -5.544812e-03   3.998948e+00  -1.051769e-03   3.999740e+00  -2.599382e-04   3.999930e+00  -6.956472e-05   3.999981e+00  -1.869362e-05
0.9	   3.993527e+00  -6.473089e-03   3.998663e+00  -1.336834e-03   3.999658e+00  -3.419156e-04   3.999906e+00  -9.442270e-05   3.999974e+00  -2.608518e-05
1	   3.993126e+00  -6.873594e-03   3.998371e+00  -1.628874e-03   3.999566e+00  -4.342543e-04   3.999876e+00  -1.241727e-04   3.999965e+00  -3.533950e-05
1.1	   3.993559e+00  -6.441225e-03   3.998096e+00  -1.904495e-03   3.999466e+00  -5.340285e-04   3.999841e+00  -1.587426e-04   3.999953e+00  -4.664992e-05
1.2	   3.995070e+00  -4.930320e-03   3.997861e+00  -2.138619e-03   3.999362e+00  -6.379893e-04   3.999802e+00  -1.980186e-04   3.999940e+00  -6.022624e-05
1.3	   3.997768e+00  -2.232393e-03   3.997697e+00  -2.302912e-03   3.999258e+00  -7.420742e-04   3.999758e+00  -2.417167e-04   3.999924e+00  -7.625972e-05
1.4	   4.001564e+00   1.564290e-03   3.997635e+00  -2.365457e-03   3.999159e+00  -8.412350e-04   3.999711e+00  -2.892905e-04   3.999905e+00  -9.489706e-05
1.5	   4.006123e+00   6.123322e-03   3.997702e+00  -2.298000e-03   3.999069e+00  -9.308123e-04   3.999660e+00  -3.402243e-04   3.999884e+00  -1.163089e-04
1.6	   4.010930e+00   1.093049e-02   3.997930e+00  -2.070082e-03   3.998995e+00  -1.004750e-03   3.999606e+00  -3.935437e-04   3.999859e+00  -1.405639e-04
1.7	   4.015340e+00   1.534010e-02   3.998332e+00  -1.667740e-03   3.998941e+00  -1.059497e-03   3.999551e+00  -4.487111e-04   3.999832e+00  -1.678357e-04
1.8	   4.018836e+00   1.883616e-02   3.998938e+00  -1.062444e-03   3.998914e+00  -1.086464e-03   3.999496e+00  -5.037758e-04   3.999802e+00  -1.979416e-04
1.9	   4.020956e+00   2.095627e-02   3.999754e+00  -2.462791e-04   3.998920e+00  -1.079692e-03   3.999443e+00  -5.571203e-04   3.999769e+00  -2.307451e-04
2	   4.021339e+00   2.133884e-02   4.000791e+00   7.907389e-04   3.998970e+00  -1.029879e-03   3.999394e+00  -6.059845e-04   3.999734e+00  -2.657791e-04
2.1	   4.019581e+00   1.958128e-02   4.002017e+00   2.016962e-03   3.999066e+00  -9.342214e-04   3.999351e+00  -6.487057e-04   3.999697e+00  -3.027610e-04
2.2	   4.015620e+00   1.561950e-02   4.003404e+00   3.404483e-03   3.999215e+00  -7.853346e-04   3.999318e+00  -6.820670e-04   3.999659e+00  -3.409273e-04
2.3	   4.009734e+00   9.733943e-03   4.004903e+00   4.902771e-03   3.999423e+00  -5.768662e-04   3.999297e+00  -7.025201e-04   3.999621e+00  -3.793093e-04
2.4	   4.002433e+00   2.432661e-03   4.006435e+00   6.434713e-03   3.999696e+00  -3.043224e-04   3.999294e+00  -7.063482e-04   3.999583e+00  -4.167294e-04
2.5	   3.994316e+00  -5.684311e-03   4.007896e+00   7.896047e-03   4.000035e+00   3.458785e-05   3.999310e+00  -6.896208e-04   3.999548e+00  -4.517754e-04
2.6	   3.986082e+00  -1.391794e-02   4.009153e+00   9.152715e-03   4.000439e+00   4.385460e-04   3.999351e+00  -6.486270e-04   3.999517e+00  -4.828518e-04
2.7	   3.978459e+00  -2.154063e-02   4.010042e+00   1.004210e-02   4.000901e+00   9.009067e-04   3.999420e+00  -5.802953e-04   3.999492e+00  -5.082635e-04
2.8	   3.972196e+00  -2.780429e-02   4.010411e+00   1.041061e-02   4.001416e+00   1.415885e-03   3.999519e+00  -4.807670e-04   3.999474e+00  -5.258439e-04
2.9	   3.967820e+00  -3.218026e-02   4.010084e+00   1.008367e-02   4.001967e+00   1.966705e-03   3.999652e+00  -3.482991e-04   3.999466e+00  -5.336239e-04
3	   3.965760e+00  -3.424012e-02   4.008898e+00   8.898087e-03   4.002532e+00   2.531830e-03   3.999818e+00  -1.820232e-04   3.999470e+00  -5.295653e-04
3.1	   3.966390e+00  -3.360976e-02   4.006763e+00   6.763165e-03   4.003089e+00   3.089457e-03   4.000019e+00   1.911399e-05   3.999489e+00  -5.112132e-04
3.2	   3.969845e+00  -3.015474e-02   4.003666e+00   3.665964e-03   4.003610e+00   3.610349e-03   4.000254e+00   2.541321e-04   3.999524e+00  -4.763989e-04
3.3	   3.976062e+00  -2.393754e-02   3.999695e+00  -3.051499e-04   4.004062e+00   4.061785e-03   4.000521e+00   5.206222e-04   3.999577e+00  -4.230603e-04
3.4	   3.984806e+00  -1.519368e-02   3.995052e+00  -4.948458e-03   4.004407e+00   4.407173e-03   4.000814e+00   8.142435e-04   3.999651e+00  -3.494253e-04
3.5	   3.995616e+00  -4.384193e-03   3.990060e+00  -9.939877e-03   4.004607e+00   4.607351e-03   4.001129e+00   1.128533e-03   3.999746e+00  -2.541410e-04
3.6	   4.007781e+00   7.781007e-03   3.985151e+00  -1.484889e-02   4.004624e+00   4.624222e-03   4.001455e+00   1.455152e-03   3.999864e+00  -1.363261e-04
3.7	   4.020377e+00   2.037743e-02   3.980812e+00  -1.918791e-02   4.004419e+00   4.419132e-03   4.001783e+00   1.783163e-03   4.000004e+00   4.093860e-06
3.8	   4.032338e+00   3.233752e-02   3.977563e+00  -2.243741e-02   4.003962e+00   3.962401e-03   4.002100e+00   2.099678e-03   4.000167e+00   1.665172e-04
3.9	   4.042346e+00   4.234560e-02   3.975874e+00  -2.412611e-02   4.003231e+00   3.231057e-03   4.002389e+00   2.389437e-03   4.000349e+00   3.492555e-04
4	   4.049236e+00   4.923613e-02   3.976125e+00  -2.387496e-02   4.002216e+00   2.215568e-03   4.002636e+00   2.635938e-03   4.000550e+00   5.496220e-04
4.1	   4.052041e+00   5.204122e-02   3.978593e+00  -2.140742e-02   4.000929e+00   9.290393e-04   4.002823e+00   2.823017e-03   4.000764e+00   7.641139e-04
4.2	   4.050233e+00   5.023336e-02   3.983336e+00  -1.666354e-02   3.999400e+00  -5.995156e-04   4.002933e+00   2.933111e-03   4.000988e+00   9.878184e-04
4.3	   4.043709e+00   4.370859e-02   3.990188e+00  -9.811839e-03   3.997679e+00  -2.321042e-03   4.002949e+00   2.948597e-03   4.001214e+00   1.214499e-03
4.4	   4.032930e+00   3.292984e-02   3.998764e+00  -1.235996e-03   3.995844e+00  -4.155699e-03   4.002854e+00   2.854424e-03   4.001437e+00   1.437158e-03
4.5	   4.019019e+00   1.901881e-02   4.008447e+00   8.446910e-03   3.994000e+00  -5.999863e-03   4.002639e+00   2.638849e-03   4.001648e+00   1.647616e-03
4.6	   4.003296e+00   3.296289e-03   4.018430e+00   1.842994e-02   3.992275e+00  -7.725295e-03   4.002295e+00   2.294953e-03   4.001837e+00   1.837196e-03
4.7	   3.987204e+00  -1.279566e-02   4.027759e+00   2.775923e-02   3.990810e+00  -9.190145e-03   4.001820e+00   1.820369e-03   4.001997e+00   1.996588e-03
4.8	   3.972197e+00  -2.780252e-02   4.035420e+00   3.542016e-02   3.989756e+00  -1.024440e-02   4.001219e+00   1.219099e-03   4.002116e+00   2.116218e-03
4.9	   3.959318e+00  -4.068192e-02   4.040461e+00   4.046081e-02   3.989261e+00  -1.073902e-02   4.000502e+00   5.020290e-04   4.002187e+00   2.186531e-03
5	   3.949602e+00  -5.039801e-02   4.042239e+00   4.223901e-02   3.989461e+00  -1.053873e-02   3.999689e+00  -3.107725e-04   4.002199e+00   2.198933e-03
5.1	   3.943804e+00  -5.619570e-02   4.040386e+00   4.038602e-02   3.990462e+00  -9.538421e-03   3.998808e+00  -1.192363e-03   4.002145e+00   2.145388e-03
5.2	   3.942491e+00  -5.750857e-02   4.034957e+00   3.495665e-02   3.992331e+00  -7.669096e-03   3.997894e+00  -2.105738e-03   4.002020e+00   2.020023e-03
5.3	   3.945654e+00  -5.434570e-02   4.026316e+00   2.631564e-02   3.995073e+00  -4.927436e-03   3.996992e+00  -3.008385e-03   4.001819e+00   1.818584e-03
5.4	   3.953202e+00  -4.679847e-02   4.015179e+00   1.517864e-02   3.998641e+00  -1.359021e-03   3.996154e+00  -3.846363e-03   4.001541e+00   1.540597e-03
5.5	   3.964587e+00  -3.541326e-02   4.002426e+00   2.426119e-03   4.002903e+00   2.903206e-03   3.995436e+00  -4.564099e-03   4.001188e+00   1.188393e-03
5.6	   3.979084e+00  -2.091624e-02   3.989071e+00  -1.092917e-02   4.007652e+00   7.652004e-03   3.994897e+00  -5.102851e-03   4.000768e+00   7.680620e-04
5.7	   3.995649e+00  -4.351048e-03   3.976176e+00  -2.382397e-02   4.012587e+00   1.258740e-02   3.994596e+00  -5.404492e-03   4.000290e+00   2.897033e-04
5.8	   4.012810e+00   1.280973e-02   3.964789e+00  -3.521114e-02   4.017334e+00   1.733380e-02   3.994585e+00  -5.415326e-03   3.999768e+00  -2.323186e-04
5.9	   4.029116e+00   2.911574e-02   3.955842e+00  -4.415754e-02   4.021460e+00   2.145979e-02   3.994911e+00  -5.089256e-03   3.999220e+00  -7.795674e-04
6	   4.043253e+00   4.325267e-02   3.950109e+00  -4.989112e-02   4.024500e+00   2.450044e-02   3.995606e+00  -4.394026e-03   3.998670e+00  -1.329708e-03
6.1	   4.053991e+00   5.399124e-02   3.948124e+00  -5.187648e-02   4.026011e+00   2.601069e-02   3.996686e+00  -3.313889e-03   3.998143e+00  -1.856927e-03
6.2	   4.060214e+00   6.021404e-02   3.950160e+00  -4.983974e-02   4.025616e+00   2.561622e-02   3.998144e+00  -1.855659e-03   3.997667e+00  -2.332851e-03
6.3	   4.061427e+00   6.142706e-02   3.956235e+00  -4.376524e-02   4.023062e+00   2.306196e-02   3.999950e+00  -4.977902e-05   3.997273e+00  -2.727376e-03
6.4	   4.057159e+00   5.715868e-02   3.966050e+00  -3.394952e-02   4.018293e+00   1.829251e-02   4.002045e+00   2.044611e-03   3.996989e+00  -3.010505e-03
6.5	   4.047971e+00   4.797109e-02   3.979040e+00  -2.095963e-02   4.011483e+00   1.148306e-02   4.004341e+00   4.340700e-03   3.996846e+00  -3.153648e-03
6.6	   4.034609e+00   3.460937e-02   3.994342e+00  -5.658323e-03   4.003045e+00   3.045030e-03   4.006722e+00   6.722169e-03   3.996869e+00  -3.131123e-03
6.7	   4.018748e+00   1.874833e-02   4.010828e+00   1.082828e-02   3.993599e+00  -6.401122e-03   4.009045e+00   9.045314e-03   3.997078e+00  -2.921593e-03
6.8	   4.001895e+00   1.895212e-03   4.027168e+00   2.716784e-02   3.983912e+00  -1.608794e-02   4.011146e+00   1.114626e-02   3.997489e+00  -2.511105e-03
6.9	   3.985303e+00  -1.469743e-02   4.041880e+00   4.188013e-02   3.974830e+00  -2.516992e-02   4.012851e+00   1.285070e-02   3.998106e+00  -1.894228e-03
7	   3.970080e+00  -2.992009e-02   4.053433e+00   5.343259e-02   3.967185e+00  -3.281524e-02   4.013979e+00   1.397910e-02   3.998924e+00  -1.075807e-03
7.1	   3.957331e+00  -4.266924e-02   4.060410e+00   6.040978e-02   3.961719e+00  -3.828058e-02   4.014365e+00   1.436534e-02   3.999928e+00  -7.244698e-05
7.2	   3.948045e+00  -5.195461e-02   4.061872e+00   6.187154e-02   3.959036e+00  -4.096369e-02   4.013872e+00   1.387177e-02   4.001087e+00   1.086811e-03
7.3	   3.943117e+00  -5.688303e-02   4.057597e+00   5.759680e-02   3.959542e+00  -4.045805e-02   4.012407e+00   1.240700e-02   4.002360e+00   2.360175e-03
7.4	   3.942838e+00  -5.716204e-02   4.048149e+00   4.814924e-02   3.963425e+00  -3.657515e-02   4.009943e+00   9.943083e-03   4.003694e+00   3.693508e-03
7.5	   3.946806e+00  -5.319377e-02   4.034565e+00   3.456514e-02   3.970580e+00  -2.941956e-02   4.006519e+00   6.518617e-03   4.005019e+00   5.018935e-03
7.6	   3.954857e+00  -4.514300e-02   4.018299e+00   1.829856e-02   3.980673e+00  -1.932662e-02   4.002262e+00   2.262256e-03   4.006260e+00   6.260139e-03
7.7	   3.966248e+00  -3.375239e-02   4.000833e+00   8.327513e-04   3.993077e+00  -6.923201e-03   3.997384e+00  -2.616052e-03   4.007334e+00   7.334026e-03
7.8	   3.980603e+00  -1.939740e-02   3.983733e+00  -1.626699e-02   4.006910e+00   6.910198e-03   3.992178e+00  -7.821818e-03   4.008157e+00   8.157200e-03
7.9	   3.996948e+00  -3.052346e-03   3.968355e+00  -3.164467e-02   4.021047e+00   2.104676e-02   3.986994e+00  -1.300576e-02   4.008648e+00   8.647636e-03
8	   4.013887e+00   1.388746e-02   3.955825e+00  -4.417458e-02   4.034188e+00   3.418752e-02   3.982222e+00  -1.777841e-02   4.008732e+00   8.732311e-03
8.1	   4.029919e+00   2.991945e-02   3.947008e+00  -5.299203e-02   4.045001e+00   4.500135e-02   3.978264e+00  -2.173578e-02   4.008351e+00   8.351372e-03
8.2	   4.043601e+00   4.360090e-02   3.942448e+00  -5.755232e-02   4.052268e+00   5.226850e-02   3.975503e+00  -2.449675e-02   4.007467e+00   7.467135e-03
8.3	   4.053769e+00   5.376921e-02   3.942387e+00  -5.761317e-02   4.055101e+00   5.510066e-02   3.974275e+00  -2.572502e-02   4.006069e+00   6.069144e-03
8.4	   4.059371e+00   5.937097e-02   3.946783e+00  -5.321750e-02   4.053095e+00   5.309514e-02   3.974835e+00  -2.516473e-02   4.004179e+00   4.178955e-03
8.5	   4.060430e+00   6.042994e-02   3.955323e+00  -4.467743e-02   4.046381e+00   4.638141e-02   3.977342e+00  -2.265785e-02   4.001855e+00   1.854529e-03
8.6	   4.056609e+00   5.660874e-02   3.967434e+00  -3.256572e-02   4.035603e+00   3.560342e-02   3.981823e+00  -1.817744e-02   3.999187e+00  -8.129349e-04
8.7	   4.048105e+00   4.810532e-02   3.982316e+00  -1.768439e-02   4.021777e+00   2.177737e-02   3.988158e+00  -1.184161e-02   3.996304e+00  -3.695626e-03
8.8	   4.035303e+00   3.530325e-02   3.998901e+00  -1.099350e-03   4.006152e+00   6.151779e-03   3.996077e+00  -3.923465e-03   3.993366e+00  -6.633759e-03
