*************************Generated by extractMotion.sh**********************
*      Sun Mar 30 14:25:10 MDT 2025 - Case: 2D_RM6_noPTO_floating
* Note: Data was extracted from log.overInterDyMFoam using extractMotion.sh
*       Can be visualized with plotMotion.py                            
****************************************************************************
Time X(x3) Orientation(x9) dX(x3) dX_angular(x3)
0.41 22.7375 0 -0.287593 0.999943 0 -0.0106637 0 1 0 0.0106637 0 0.999943  0.0191117 0 -0.00938106 0 -0.0459017 0
0.42 22.7377 0 -0.287667 0.999938 0 -0.0111334 0 1 0 0.0111334 0 0.999938  0.0197213 0 -0.0074062 0 -0.0473426 0
0.43 22.7379 0 -0.287749 0.999933 0 -0.0116076 0 1 0 0.0116076 0 0.999933  0.0197807 0 -0.00774025 0 -0.0479335 -0
0.44 22.7381 0 -0.287841 0.999927 0 -0.0120848 0 1 0 0.0120848 0 0.999927  0.0194561 0 -0.00971284 0 -0.0479017 -0
0.45 22.7383 0 -0.28792 0.999921 0 -0.012574 0 1 0 0.012574 0 0.999921  0.0199309 0 -0.00805344 0 -0.0492215 0
0.46 22.7385 0 -0.288004 0.999915 0 -0.0130685 0 1 0 0.0130685 0 0.999915  0.0199984 0 -0.00801591 0 -0.0499203 0
0.47 22.7387 0 -0.2881 0.999908 0 -0.0135639 0 1 0 0.0135639 0 0.999908  0.0195929 0 -0.0101326 0 -0.0496751 0
0.48 22.7389 0 -0.288183 0.999901 0 -0.0140709 0 1 0 0.0140709 0 0.999901  0.0199733 0 -0.00846358 0 -0.050947 0
0.49 22.7391 0 -0.288278 0.999894 0 -0.0145801 0 1 0 0.0145801 0 0.999894  0.0199878 0 -0.00940627 0 -0.0512917 0
0.5 22.7393 0 -0.288382 0.999886 0 -0.0150924 0 1 0 0.0150924 0 0.999886  0.0196083 0 -0.0110229 0 -0.0513158 0
0.51 22.7395 0 -0.288477 0.999878 0 -0.0156138 0 1 0 0.0156138 0 0.999878  0.0198948 0 -0.00969949 0 -0.05239 0
0.52 22.7397 0 -0.288578 0.99987 0 -0.0161383 0 1 0 0.0161383 0 0.99987  0.0199233 0 -0.00988517 0 -0.0528156 0
0.53 22.7399 0 -0.288692 0.999861 0 -0.0166638 0 1 0 0.0166638 0 0.999861  0.0194292 0 -0.0119345 0 -0.05262 0
0.54 22.7401 0 -0.288796 0.999852 0 -0.0171985 0 1 0 0.0171985 0 0.999852  0.019674 0 -0.0105825 0 -0.0536684 0
0.55 22.7403 0 -0.288903 0.999843 0 -0.0177366 0 1 0 0.0177366 0 0.999843  0.0196812 0 -0.0104373 0 -0.0542021 -0
0.56 22.7405 0 -0.289027 0.999833 0 -0.0182737 0 1 0 0.0182737 0 0.999833  0.0191109 0 -0.0128325 0 -0.0537911 0
0.57 22.7407 0 -0.289129 0.999823 0 -0.0188209 0 1 0 0.0188209 0 0.999823  0.0194101 0 -0.00985895 0 -0.0550442 0
0.58 22.7409 0 -0.289234 0.999812 0 -0.0193713 0 1 0 0.0193713 0 0.999812  0.0194203 0 -0.00924862 0 -0.0556217 0
0.59 22.741 0 -0.289374 0.999802 0 -0.0199122 0 1 0 0.0199122 0 0.999802  0.0183328 0 -0.0143935 0 -0.0541507 0
0.6 22.7412 0 -0.28946 0.99979 0 -0.0204777 0 1 0 0.0204777 0 0.99979  0.019452 0 -0.00861504 0 -0.0567771 0
0.61 22.7414 0 -0.289584 0.999779 0 -0.0210309 0 1 0 0.0210309 0 0.999779  0.0183426 0 -0.0125132 0 -0.0554627 0
0.62 22.7416 0 -0.289708 0.999767 0 -0.0215878 0 1 0 0.0215878 0 0.999767  0.0181358 0 -0.0131121 0 -0.0555636 0
0.63 22.7418 0 -0.289798 0.999754 0 -0.0221602 0 1 0 0.0221602 0 0.999754  0.0191697 0 -0.00746803 0 -0.0579575 -0
0.64 22.742 0 -0.289926 0.999742 0 -0.0227206 0 1 0 0.0227206 0 0.999742  0.0179358 0 -0.0125913 0 -0.0562716 0
0.65 22.7422 0 -0.290053 0.999729 0 -0.0232844 0 1 0 0.0232844 0 0.999729  0.0173434 0 -0.0145199 0 -0.0558597 0
0.66 22.7423 0 -0.290137 0.999715 0 -0.023866 0 1 0 0.023866 0 0.999715  0.0188031 0 -0.0074401 0 -0.0586454 0
0.67 22.7425 0 -0.290267 0.999701 0 -0.0244324 0 1 0 0.0244324 0 0.999701  0.0176402 0 -0.0123423 0 -0.0569766 -0
0.68 22.7427 0 -0.2904 0.999687 0 -0.0250009 0 1 0 0.0250009 0 0.999687  0.01696 0 -0.0147415 0 -0.0564838 -0
0.69 22.7429 0 -0.2905 0.999673 0 -0.0255852 0 1 0 0.0255852 0 0.999673  0.0183181 0 -0.00934257 0 -0.0588381 -0
0.7 22.743 0 -0.290643 0.999658 0 -0.0261549 0 1 0 0.0261549 0 0.999658  0.0172948 0 -0.0141989 0 -0.0571908 -0
0.71 22.7432 0 -0.290786 0.999643 0 -0.0267286 0 1 0 0.0267286 0 0.999643  0.0168635 0 -0.0156391 0 -0.0569938 -0
0.72 22.7434 0 -0.2909 0.999627 0 -0.0273143 0 1 0 0.0273143 0 0.999627  0.0178528 0 -0.010916 0 -0.0589037 0
0.73 22.7436 0 -0.291049 0.999611 0 -0.0278882 0 1 0 0.0278882 0 0.999611  0.0169793 0 -0.0145401 0 -0.0576156 0
0.74 22.7437 0 -0.291196 0.999595 0 -0.0284641 0 1 0 0.0284641 0 0.999595  0.0165759 0 -0.0156015 0 -0.0573198 -0
0.75 22.7439 0 -0.291317 0.999578 0 -0.0290506 0 1 0 0.0290506 0 0.999578  0.017374 0 -0.0114218 0 -0.0589846 0
0.76 22.7441 0 -0.291469 0.999561 0 -0.0296258 0 1 0 0.0296258 0 0.999561  0.0165738 0 -0.0148795 0 -0.0576939 0
0.77 22.7442 0 -0.291617 0.999544 0 -0.0302036 0 1 0 0.0302036 0 0.999544  0.0161832 0 -0.0156603 0 -0.0575385 0
0.78 22.7444 0 -0.291739 0.999526 0 -0.0307909 0 1 0 0.0307909 0 0.999526  0.0169322 0 -0.0113643 0 -0.0590656 0
0.79 22.7446 0 -0.2919 0.999508 0 -0.031363 0 1 0 0.031363 0 0.999508  0.0159807 0 -0.0155665 0 -0.0574061 -0
0.8 22.7447 0 -0.292041 0.99949 0 -0.0319436 0 1 0 0.0319436 0 0.99949  0.016128 0 -0.0141938 0 -0.0580465 0
0.81 22.7449 0 -0.292176 0.999471 0 -0.0325252 0 1 0 0.0325252 0 0.999471  0.0163414 0 -0.012872 0 -0.0584248 0
0.82 22.745 0 -0.292327 0.999452 0 -0.0330988 0 1 0 0.0330988 0 0.999452  0.0155785 0 -0.0151535 0 -0.0572875 0
0.83 22.7452 0 -0.292472 0.999433 0 -0.0336751 0 1 0 0.0336751 0 0.999433  0.0157042 0 -0.0143674 0 -0.0576553 -0
0.84 22.7454 0 -0.292595 0.999413 0 -0.0342584 0 1 0 0.0342584 0 0.999413  0.0162818 0 -0.0117397 0 -0.058556 0
0.85 22.7455 0 -0.292766 0.999394 0 -0.0348227 0 1 0 0.0348227 0 0.999394  0.0147187 0 -0.0187643 0 -0.0558796 0
0.86 22.7457 0 -0.292902 0.999373 0 -0.0354 0 1 0 0.0354 0 0.999373  0.0157154 0 -0.0135728 0 -0.0577268 0
0.87 22.7458 0 -0.293001 0.999352 0 -0.0359874 0 1 0 0.0359874 0 0.999352  0.0167831 0 -0.00788219 0 -0.0594114 0
0.88 22.746 0 -0.293218 0.999332 0 -0.0365333 0 1 0 0.0365333 0 0.999332  0.0133231 0 -0.0250383 0 -0.0533757 0
0.89 22.7461 0 -0.293315 0.999311 0 -0.0371217 0 1 0 0.0371217 0 0.999311  0.0161966 0 -0.010851 0 -0.058488 -0
0.9 22.7463 0 -0.293437 0.999289 0 -0.0376986 0 1 0 0.0376986 0 0.999289  0.0166332 0 -0.00871888 0 -0.0589346 -0
0.91 22.7464 0 -0.293648 0.999269 0 -0.0382417 0 1 0 0.0382417 0 0.999269  0.0134416 0 -0.0234269 0 -0.0534039 0
0.92 22.7466 0 -0.29375 0.999246 0 -0.0388227 0 1 0 0.0388227 0 0.999246  0.0158973 0 -0.0110168 0 -0.0577631 0
0.93 22.7468 0 -0.293876 0.999224 0 -0.0393921 0 1 0 0.0393921 0 0.999224  0.0161699 0 -0.00962158 0 -0.057963 -0
0.94 22.7469 0 -0.294076 0.999202 0 -0.0399326 0 1 0 0.0399326 0 0.999202  0.013539 0 -0.0220732 0 -0.0532015 -0
0.95 22.7471 0 -0.294189 0.999179 0 -0.0405037 0 1 0 0.0405037 0 0.999179  0.0155773 0 -0.0120842 0 -0.0567718 0
0.96 22.7472 0 -0.294317 0.999156 0 -0.0410654 0 1 0 0.0410654 0 0.999156  0.0159255 0 -0.0103505 0 -0.0570271 0
0.97 22.7473 0 -0.294515 0.999134 0 -0.0415998 0 1 0 0.0415998 0 0.999134  0.0135359 0 -0.0215826 0 -0.0526952 0
0.98 22.7475 0 -0.294637 0.999111 0 -0.0421611 0 1 0 0.0421611 0 0.999111  0.0152884 0 -0.0130395 0 -0.0558125 -0
0.99 22.7477 0 -0.294773 0.999087 0 -0.0427142 0 1 0 0.0427142 0 0.999087  0.0156704 0 -0.0114062 0 -0.0560535 0
1 22.7478 0 -0.294974 0.999065 0 -0.0432413 0 1 0 0.0432413 0 0.999065  0.0134494 0 -0.0217739 0 -0.0520206 -0
1.01 22.7479 0 -0.295102 0.999041 0 -0.0437933 0 1 0 0.0437933 0 0.999041  0.0151615 0 -0.0134118 0 -0.0549144 -0
1.02 22.7481 0 -0.295242 0.999017 0 -0.044336 0 1 0 0.044336 0 0.999017  0.0153372 0 -0.0120178 0 -0.054879 0
1.03 22.7482 0 -0.295431 0.998993 0 -0.0448562 0 1 0 0.0448562 0 0.998993  0.0133703 0 -0.0201805 0 -0.0513571 -0
1.04 22.7484 0 -0.295551 0.998969 0 -0.0453977 0 1 0 0.0453977 0 0.998969  0.0148915 0 -0.0124716 0 -0.0538141 -0
1.05 22.7485 0 -0.295688 0.998945 0 -0.0459269 0 1 0 0.0459269 0 0.998945  0.0147483 0 -0.0124925 0 -0.0532155 -0
1.06 22.7487 0 -0.295862 0.998921 0 -0.0464399 0 1 0 0.0464399 0 0.998921  0.0133446 0 -0.018712 0 -0.0506422 0
1.07 22.7488 0 -0.295984 0.998896 0 -0.0469674 0 1 0 0.0469674 0 0.998896  0.0145844 0 -0.0123857 0 -0.0525731 -0
1.08 22.749 0 -0.296124 0.998872 0 -0.0474825 0 1 0 0.0474825 0 0.998872  0.014498 0 -0.0126137 0 -0.0517944 -0
1.09 22.7491 0 -0.296295 0.998848 0 -0.047983 0 1 0 0.047983 0 0.998848  0.0132112 0 -0.0183214 0 -0.049433 0
1.1 22.7492 0 -0.296422 0.998823 0 -0.048495 0 1 0 0.048495 0 0.998823  0.0142795 0 -0.0130065 0 -0.0509632 0
1.11 22.7494 0 -0.296562 0.998799 0 -0.0489972 0 1 0 0.0489972 0 0.998799  0.0142392 0 -0.0128496 0 -0.0504557 -0
1.12 22.7495 0 -0.296743 0.998775 0 -0.0494821 0 1 0 0.0494821 0 0.998775  0.0129952 0 -0.0194221 0 -0.0478721 -0
1.13 22.7496 0 -0.296873 0.99875 0 -0.0499802 0 1 0 0.0499802 0 0.99875  0.0141144 0 -0.0133576 0 -0.0495843 0
1.14 22.7498 0 -0.297027 0.998726 0 -0.050466 0 1 0 0.050466 0 0.998726  0.0140015 0 -0.0143078 0 -0.0487991 0
1.15 22.7499 0 -0.297208 0.998702 0 -0.050937 0 1 0 0.050937 0 0.998702  0.0128408 0 -0.0195637 0 -0.0464188 0
1.16 22.7501 0 -0.297348 0.998677 0 -0.0514183 0 1 0 0.0514183 0 0.998677  0.0138162 0 -0.0141799 0 -0.0478707 0
1.17 22.7502 0 -0.297502 0.998653 0 -0.0518878 0 1 0 0.0518878 0 0.998653  0.0137047 0 -0.0143618 0 -0.047126 0
1.18 22.7503 0 -0.297688 0.998629 0 -0.0523414 0 1 0 0.0523414 0 0.998629  0.0124909 0 -0.0197678 0 -0.0447223 -0
1.19 22.7505 0 -0.297833 0.998605 0 -0.0528044 0 1 0 0.0528044 0 0.998605  0.0134116 0 -0.0146413 0 -0.0460627 0
1.2 22.7506 0 -0.29799 0.998581 0 -0.0532565 0 1 0 0.0532565 0 0.998581  0.0133246 0 -0.0145271 0 -0.0453925 0
